Longitude;Latitude;Visitor;Plant;Date;Day;Month;Year;Site;Data;MinEle;MaxEle;EleZone;clim
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P372;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus soroeensis;Carduus defloratus;27/8/2006;27;8;2006;P372;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P372;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus lapidarius;Carduus defloratus;27/8/2006;27;8;2006;P372;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus soroeensis;Carduus defloratus;27/8/2006;27;8;2006;P372;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P373;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P373;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P374;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P375;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P375;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus soroeensis;Carduus defloratus;27/8/2006;27;8;2006;P375;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus soroeensis;Carduus defloratus;27/8/2006;27;8;2006;P375;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Carduus defloratus;27/8/2006;27;8;2006;P376;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P377;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P377;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P377;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P378;Biesmeijer;1843;1843;1800-2000;13
0.086592;42.73641;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P378;Biesmeijer;1843;1843;1800-2000;13
0.088083;42.74286;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P200;Biesmeijer;1743;1743;1600-1800;13.5
0.088083;42.74286;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P200;Biesmeijer;1743;1743;1600-1800;13.5
0.088083;42.74286;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P200;Biesmeijer;1743;1743;1600-1800;13.5
0.088083;42.74286;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P200;Biesmeijer;1743;1743;1600-1800;13.5
0.088083;42.74286;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P200;Biesmeijer;1743;1743;1600-1800;13.5
0.088444;42.74281;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P201;Biesmeijer;1743;1743;1600-1800;13.5
0.088444;42.74281;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P201;Biesmeijer;1743;1743;1600-1800;13.5
0.088444;42.74281;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P201;Biesmeijer;1743;1743;1600-1800;13.5
0.088444;42.74281;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P201;Biesmeijer;1743;1743;1600-1800;13.5
0.088444;42.74281;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P201;Biesmeijer;1743;1743;1600-1800;13.5
0.088444;42.74281;Bombus mesomelas;Onopordum ;24/8/2005;24;8;2005;P201;Biesmeijer;1743;1743;1600-1800;13.5
0.088672;42.74284;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P380;Biesmeijer;1747;1747;1600-1800;13.5
0.088672;42.74284;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P380;Biesmeijer;1747;1747;1600-1800;13.5
0.088672;42.74284;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P381;Biesmeijer;1747;1747;1600-1800;13.5
0.088672;42.74284;Bombus lapidarius;Cirsium eriophorum;27/8/2006;27;8;2006;P381;Biesmeijer;1747;1747;1600-1800;13.5
0.088672;42.74284;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P382;Biesmeijer;1747;1747;1600-1800;13.5
0.088672;42.74284;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P382;Biesmeijer;1747;1747;1600-1800;13.5
0.088672;42.74284;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P383;Biesmeijer;1747;1747;1600-1800;13.5
0.088672;42.74284;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P383;Biesmeijer;1747;1747;1600-1800;13.5
0.088672;42.74284;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P383;Biesmeijer;1747;1747;1600-1800;13.5
0.088672;42.74284;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P383;Biesmeijer;1747;1747;1600-1800;13.5
0.092814;42.74274;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P384;Biesmeijer;1625;1625;1600-1800;13.9
0.092814;42.74274;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P384;Biesmeijer;1625;1625;1600-1800;13.9
0.092814;42.74274;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P384;Biesmeijer;1625;1625;1600-1800;13.9
0.092814;42.74274;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P384;Biesmeijer;1625;1625;1600-1800;13.9
0.092814;42.74274;Bombus soroeensis;Cirsium eriophorum;27/8/2006;27;8;2006;P384;Biesmeijer;1625;1625;1600-1800;13.9
0.092814;42.74274;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P385;Biesmeijer;1625;1625;1600-1800;13.9
0.092814;42.74274;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P385;Biesmeijer;1625;1625;1600-1800;13.9
0.092814;42.74274;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P387;Biesmeijer;1625;1625;1600-1800;13.9
0.092814;42.74274;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P387;Biesmeijer;1625;1625;1600-1800;13.9
0.117694;42.723;Bombus sichelii;Aconitum sp.;27/8/2006;27;8;2006;P356;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P356;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus gerstaeckeri;Aconitum sp.;27/8/2006;27;8;2006;P356;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus gerstaeckeri;Aconitum sp.;27/8/2006;27;8;2006;P356;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P357;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P357;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P357;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P358;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P358;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus sichelii;Aconitum sp.;27/8/2006;27;8;2006;P358;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus gerstaeckeri;Aconitum sp.;27/8/2006;27;8;2006;P359;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P359;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P359;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P359;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus gerstaeckeri;Aconitum sp.;27/8/2006;27;8;2006;P359;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P360;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P360;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P360;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus soroeensis;Cirsium eriophorum;27/8/2006;27;8;2006;P360;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus mesomelas;Cirsium eriophorum;27/8/2006;27;8;2006;P360;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus ruderarius;Cirsium eriophorum;27/8/2006;27;8;2006;P360;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus gerstaeckeri;Aconitum sp.;27/8/2006;27;8;2006;P361;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P361;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus mesomelas;Aconitum sp.;27/8/2006;27;8;2006;P361;Biesmeijer;2150;2150;2000-2200;11.2
0.117694;42.723;Bombus wurflenii;Aconitum sp.;27/8/2006;27;8;2006;P361;Biesmeijer;2150;2150;2000-2200;11.2
