Catalogue;N_EJS;FAMILIA;SUBFAMILIA;GENERO;SUBGEN;ESPECIE;AUT_TAXON;LOCALIDAD_ORIG;LOCALIDAD_ACTUAL;MUNICIPIO;PROVINCIA;AUTONOMIA;PAIS;Fecha colecta en etiqueta;fecha standard;COLECTOR;ALTITUD;UTM;SEXO;PROCEDENCIA;DETERM;ANHO_DETERM
MNCN_Ent 429583;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Madrid;Madrid;Madrid;Madrid;Madrid;España;29-6-[19]10;26/06/1910;G. Mercet;;;macho;Colección Gª Mercet;P. Álvarez;2025
MNCN_Ent 429584;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Galapagar;Galapagar;Galapagar;Madrid;Madrid;España;18-6-[19]32;18/06/1932;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429585;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;S. Agustín de Guadalix (M);San Agustín de Guadalix;San Agustín de Guadalix;Madrid;Madrid;España;24-IV-2004;24/04/2004;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429586;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Cercedilla (Madrid);Cercedilla;Cercedilla;Madrid;Madrid;España;5-VII-1981;05/07/1981;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429587;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Tres Cantos (Madrid);Tres Cantos;Tres Cantos;Madrid;Madrid;España;1-VI-1990;01/06/1990;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429588;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Tres Cantos (Madrid);Tres Cantos;Tres Cantos;Madrid;Madrid;España;11-VII-1995;11/07/1995;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429589;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;El Pardo (Madrid);Madrid, El Pardo;Madrid;Madrid;Madrid;España;1-IX-1981;01/09/1981;F. Fresno;;;hembra;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429590;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;El Pardo;Madrid, El Pardo;Madrid;Madrid;Madrid;España;15-VIII-[19]06;15/08/1906;sin datos;;;hembra;Colección Cabrera;P. Álvarez;2025
MNCN_Ent 429591;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;El Pardo;Madrid, El Pardo;Madrid;Madrid;Madrid;España;15-VIII-[19]06;15/08/1906;sin datos;;;hembra;Colección Cabrera;P. Álvarez;2025
MNCN_Ent 429592;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;El Pardo;Madrid, El Pardo;Madrid;Madrid;Madrid;España;4-8-[19]20;04/08/1920;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429593;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;El Pardo;Madrid, El Pardo;Madrid;Madrid;Madrid;España;4-8-[19]20;04/08/1920;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429594;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;El Pardo;Madrid, El Pardo;Madrid;Madrid;Madrid;España;4-8-[19]20;04/08/1920;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429596;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Villaverde;Villaverde;Villaverde;Madrid;Madrid;España;3-VIII-[19]06;03/08/1906;sin datos;;;macho;Colección Cabrera;P. Álvarez;2025
MNCN_Ent 429606;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Río Alberche;Aldea del Fresno;Aldea del Fresno;Madrid;Madrid;España;29-6-[190]8;29/06/1908;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429607;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Río Alberche;Aldea del Fresno;Aldea del Fresno;Madrid;Madrid;España;29-6-[190]8;29/06/1908;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429608;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Río Alberche;Aldea del Fresno;Aldea del Fresno;Madrid;Madrid;España;29-6-[190]8;29/06/1908;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429609;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Río Alberche;Aldea del Fresno;Aldea del Fresno;Madrid;Madrid;España;29-6-[190]8;29/06/1908;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429614;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Escorial, Los Arroyos;San Lorenzo de El Escorial;San Lorenzo de El Escorial;Madrid;Madrid;España;21-VII-1984;21/08/1984;C. Rey;;;macho;ex. Col. C. Rey;P. Álvarez;2025
MNCN_Ent 429617;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Torquemada, Cáceres;Torquemada;Torquemada;Cáceres;Extremadura;España;VII-VIII-1932;07/08/1932;J. Gil;;;macho;Colección Gª Mercet;P. Álvarez;2025
MNCN_Ent 429619;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Bobadilla, Estación (MA);Bobadilla, Estación;Antequera;Málaga;Andalucía;España;26.VIII.2002;26/08/2002;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429620;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Fuengirola (Málaga);Fuengirola;Fuengirola;Málaga;Andalucía;España;12-VIII-2001;12/08/2001;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429621;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Fuengirola (Málaga);Fuengirola;Fuengirola;Málaga;Andalucía;España;6.VIII.2003;06/08/2003;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429623;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Mijas Costa (Málaga);Mijas Costa;Mijas;Málaga;Andalucía;España;12.09.2016;12/09/2016;F. Fresno;70 m;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429626;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Córdoba;Córdoba;Córdoba;Córdoba;Andalucía;España;12-VII-[19]43;12/07/1943;Andréu;;;hembra;;P. Álvarez;2025
MNCN_Ent 429628;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Murcia;Murcia;Murcia;Murcia;Murcia;España;VIII-1943;ago-43;G. Menor;;;hembra;;P. Álvarez;2025
MNCN_Ent 429629;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Murcia;Murcia;Murcia;Murcia;Murcia;España;VIII-1943;ago-43;G. Menor;;;hembra;;P. Álvarez;2025
MNCN_Ent 429630;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Murcia;Murcia;Murcia;Murcia;Murcia;España;VIII-1943;ago-43;G. Menor;;;hembra;;P. Álvarez;2025
MNCN_Ent 429631;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Pliego (Murcia);Pliego;Pliego;Murcia;Murcia;España;24-V-2007;24/05/2007;F. Fresno;;;hembra;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429632;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Lorca (Murcia);Lorca;Lorca;Murcia;Murcia;España;20.VII.2003;20/07/2003;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429633;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Murcia;Murcia;Murcia;Murcia;Murcia;España;20.VII.2003;20/07/2003;Andréu;;;macho;;P. Álvarez;2025
MNCN_Ent 429634;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Archena;Archena;Archena;Murcia;Murcia;España;V-[1]928;may-28;J. Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429635;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Picasent, Valencia (Hispania);Picasent, Valencia;Picasent;Valencia;Comunidad Valenciana;España;11-8-[19]32;11/08/1932;Giner Marí;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429637;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Godelleta (España);Godelleta;Godelleta;Valencia;Comunidad Valenciana;España;3.VIII.1928;03/08/1928;Col: F.Z. Cervera;;;macho;;P. Álvarez;2025
MNCN_Ent 429638;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Godelleta (España);Godelleta;Godelleta;Valencia;Comunidad Valenciana;España;29.IX.[19]31;29/09/1931;Col: F.Z. Cervera;;;hembra;;P. Álvarez;2025
MNCN_Ent 429640;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Orihuela;Orihuela;Orihuela;Alicante;Comunidad Valenciana;España;VIII.1912;ago-12;sin datos;;;hembra;;P. Álvarez;2025
MNCN_Ent 429643;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Fontanar;Fontanar;Fontanar;Guadalajara;Castilla-La Mancha;España;19-V-[19]20;19/05/1920;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429644;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Calatayud;Calatayud;Calatayud;Zaragoza;Aragón;España;[15 Julio 1904];15/07/1904;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429648;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Centellas;Centellas;Centellas;Barcelona;Cataluña;España;17.VII.1928;17/07/1928;Más de Xaxars;;;hembra;;P. Álvarez;2025
MNCN_Ent 429649;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Cataluña, Centellas;Cataluña;Cataluña;Barcelona;Cataluña;España;18.VII.1928;18/07/1928;Más de Xaxars;;;hembra;;P. Álvarez;2025
MNCN_Ent 429650;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Cataluña, Centellas;Cataluña;Cataluña;Barcelona;Cataluña;España;7.VII.1925;07/07/1925;Más de Xaxars;;;hembra;Colección Cabrera;P. Álvarez;2025
MNCN_Ent 429651;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Tarragona;Tarragona;Tarragona;Tarragona;Cataluña;España;VIII-[1]925;ago-25;J. M. Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429652;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Tarragona;Tarragona;Tarragona;Tarragona;Cataluña;España;VIII-[1]925;ago-25;J. M. Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429653;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Tarragona;Tarragona;Tarragona;Tarragona;Cataluña;España;VIII-[1]925;ago-25;J. M. Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429657;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Majorca, Palma to 13 K. to Lluch mayor;Palma de Mallorca;Mallorca;Islas Baleares;Islas Baleares;España;Jun. 28.01;28/06/1901;E. B. Poulton;;;hembra;;P. Álvarez;2025
MNCN_Ent 429658;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Barcelona, Gava;Gavá;Barcelona;Barcelona;Cataluña;España;X.[18]93;10/1893;Antiga;;;hembra;;P. Álvarez;2025
MNCN_Ent 429659;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;Barcelona, Gava;Gavá;Barcelona;Barcelona;Cataluña;España;X.[18]93;10/1893;Antiga;;;macho;;P. Álvarez;2025
MNCN_Ent 429660;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;C. Antunez;Barcelona;Barcelona;Barcelona;Cataluña;España;25.VII.[18]95;25/07/1895;sin datos;;;macho;;P. Álvarez;2025
MNCN_Ent 429661;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;C. Antunez;Barcelona;Barcelona;Barcelona;Cataluña;España;25.VII.[18]95;25/07/1895;sin datos;;;macho;;P. Álvarez;2025
MNCN_Ent 429662;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;C. Antunez;Barcelona;Barcelona;Barcelona;Cataluña;España;25.VII.[18]95;25/07/1895;sin datos;;;hembra;;P. Álvarez;2025
MNCN_Ent 429663;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;C. Antunez;Barcelona;Barcelona;Barcelona;Cataluña;España;22.VII.[18]95;22/07/1895;sin datos;;;hembra;;P. Álvarez;2025
MNCN_Ent 429664;1;Megachilidae;Megachilinae;Heriades;Heriades;rubicola;Pérez, 1890;C. Antunez;Barcelona;Barcelona;Barcelona;Cataluña;España;22.VII.[18]95;22/07/1895;sin datos;;;hembra;;P. Álvarez;2025
MNCN_Ent 429665;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Aldealengua de Sta. María (SG);Aldealengua de Santa María;Aldealengua de Santa María;Segovia;Castilla y León;España;21.07.2014;21/07/2014;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429666;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Aldealengua de Sta. María (SG);Aldealengua de Santa María;Aldealengua de Santa María;Segovia;Castilla y León;España;9.07.2014;09/07/2014;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429667;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Villarrodrigo de Ordás (León);Villarrodrigo de Ordás;Santa María de Ordás;León;Castilla y León;España;10.VIII.2017;10/08/2017;M. Moya;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429668;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Rodiezmo (León);Rodiezmo de la Tercia;Villamanín;León;Castilla y León;España;30-VII-2010;30/07/2010;F. Fresno;;;hembra;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429669;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Maderuelo (Segovia);Maderuelo;Maderuelo;Segovia;Castilla y León;España;11-VII-2011;11/07/2011;F. Fresno;;;hembra;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429670;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Hontalbilla (Segovia);Hontalbilla;Hontalbilla;Segovia;Castilla y León;España;24-VI-2009;24/06/2009;F. Fresno;;;hembra;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429671;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);El Pardo (Madrid);El Pardo;Madrid;Madrid;Madrid;España;20-VII-1981;20/07/1981;F. Fresno;;;hembra;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429672;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Escorial (Los Arroyos);San Lorenzo de El Escorial;San Lorenzo de El Escorial;Madrid;Madrid;España;24-VII-1983;24/07/1983;C. Rey;;;macho;ex. Col. C. Rey;P. Álvarez;2025
MNCN_Ent 429673;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);El Escorial;San Lorenzo de El Escorial;San Lorenzo de El Escorial;Madrid;Madrid;España;19-VII-[19]06;19/07/1906;G. Mercet;;;macho;Colección Cabrera;P. Álvarez;2025
MNCN_Ent 429674;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Escorial;San Lorenzo de El Escorial;San Lorenzo de El Escorial;Madrid;Madrid;España;9-8-[19]03;09/08/1903;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429675;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Escorial;San Lorenzo de El Escorial;San Lorenzo de El Escorial;Madrid;Madrid;España;9-8-[19]03;09/08/1903;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429676;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Escorial;San Lorenzo de El Escorial;San Lorenzo de El Escorial;Madrid;Madrid;España;9-8-[19]03;09/08/1903;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429677;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Villalba;Collado Villalba;Villalba;Madrid;Madrid;España;17-7-[19]01;17/07/1901;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429678;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);El Ventorrillo (Cercedilla);Navacerrada;Cercedilla;Madrid;Madrid;España;23-VII-[19]85;23/07/1985;sin datos;1.480 m.;;hembra;;P. Álvarez;2025
MNCN_Ent 429679;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);El Ventorrillo (Cercedilla);Navacerrada;Cercedilla;Madrid;Madrid;España;21-VII-1984;21/07/1984;E. Mingo;1.480 m.;;hembra;;P. Álvarez;2025
MNCN_Ent 429680;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);El Ventorrillo (Cercedilla);Navacerrada;Cercedilla;Madrid;Madrid;España;22-VII-1984;22/07/1984;E. Mingo;1.480 m.;;macho;;P. Álvarez;2025
MNCN_Ent 429681;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Madrid;Madrid;Madrid;Madrid;Madrid;España;VI-1909;jun-09;Exp. del Museo;;;macho;;P. Álvarez;2025
MNCN_Ent 429688;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);El Pardo;Madrid, El Pardo;Madrid;Madrid;Madrid;España;15-VIII-[19]06;15/08/1906;sin datos;;;hembra;Colección Cabrera;P. Álvarez;2025
MNCN_Ent 429689;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);El Pardo;Madrid, El Pardo;Madrid;Madrid;Madrid;España;5-7-[19]27;05/07/1927;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429690;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);El Pardo (Madrid), El Torreón;Madrid, El Pardo;Madrid;Madrid;Madrid;España;4-VII-[19]78;04/07/1978;I. Izquierdo;;;macho;;P. Álvarez;2025
MNCN_Ent 429696;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Pontevedra;Pontevedra;Pontevedra;Pontevedra;Galicia;España;VII-[19]22;jul-22;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429697;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Pontevedra;Pontevedra;Pontevedra;Pontevedra;Galicia;España;VII-[19]22;jul-22;Dusmet;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429698;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Pontevedra;Pontevedra;Pontevedra;Pontevedra;Galicia;España;VII-[19]22;jul-22;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429700;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Bayona;Bayona;Bayona;Pontevedra;Galicia;España;VIII-[19]22;ago-22;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429701;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Bayona;Bayona;Bayona;Pontevedra;Galicia;España;VIII-[19]22;ago-22;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429706;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Zaldívar;Zaldívar;Zaldívar;Vizcaya;País Vasco;España;5-8-[19]16;05/08/1916;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429707;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Albarracín;Albarracín;Albarracín;Teruel;Aragón;España;Julio 1904;jul-04;Dusmet;;;hembra;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429708;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Sobradiel;Sobradiel;Sobradiel;Zaragoza;Aragón;España;VII-[190]4;jul-04;[Navás];;;hembra;;P. Álvarez;2025
MNCN_Ent 429709;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Zaragoza;Zaragoza;Zaragoza;Zaragoza;Aragón;España;22.V.1898;22/05/1898;R.P.L. Navás;;;macho;;P. Álvarez;2025
MNCN_Ent 429711;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Zaragoza;Zaragoza;Zaragoza;Zaragoza;Aragón;España;26.V.[18]98;26/05/1898;[Navás];;;macho;;P. Álvarez;2025
MNCN_Ent 429712;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Zaragoza;Zaragoza;Zaragoza;Zaragoza;Aragón;España;25.V.[18]98;25/05/1898;[Navás];;;hembra;;P. Álvarez;2025
MNCN_Ent 429713;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Granada;Granada;Granada;Granada;Granada;España;22-6-1911;22/06/1911;Mercet;;;hembra;Colección Gª Mercet;P. Álvarez;2025
MNCN_Ent 429714;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);La Guardia;La Guardia;La Guardia;Toledo;Castilla-La Mancha;España;VIII-1901;ago-01;R.P.L. Navás;;;hembra;;P. Álvarez;2025
MNCN_Ent 429718;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Borobia;Borobia;Borobia;Soria;Castilla y León;España;23-VII-[19]22;23/07/1922;Andreu;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429719;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Nerpio;Nerpio;Nerpio;Albacete;Castilla-La Mancha;España;VII-[19]52;jul-52;Andreu;;;macho;;P. Álvarez;2025
MNCN_Ent 429720;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Nerpio;Nerpio;Nerpio;Albacete;Castilla-La Mancha;España;30-VII-[19]50;30/06/1950;Andreu;;;macho;;P. Álvarez;2025
MNCN_Ent 429721;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Nerpio;Nerpio;Nerpio;Albacete;Castilla-La Mancha;España;IX-[19]51;sep-51;Andreu;;;macho;;P. Álvarez;2025
MNCN_Ent 429728;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Lérida;Lérida;Lérida;Lérida;Cataluña;España;12-VII-[19]30;12/07/1930;sin datos;;;macho;Colección Dusmet;P. Álvarez;2025
MNCN_Ent 429730;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Pedralbes;Barcelona, Pedralbes;Barcelona;Barcelona;Cataluña;España;20.V.[18]90;20/05/1890;sin datos;;;hembra;;P. Álvarez;2025
MNCN_Ent 429731;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Cataluña, Centellas;Centellas;Centellas;Barcelona;Cataluña;España;18.VII.1928;18/07/1928;Más de Xaxars;;;hembra;;P. Álvarez;2025
MNCN_Ent 429732;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Cataluña, Centellas;Centellas;Centellas;Barcelona;Cataluña;España;7.VII.1925;07/07/1925;Más de Xaxars;;;hembra;Colección Cabrera;P. Álvarez;2025
MNCN_Ent 429734;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Barcelona;Barcelona;Barcelona;Barcelona;Cataluña;España;X-[19]43;oct-43;Arnau;;;hembra;;P. Álvarez;2025
MNCN_Ent 429735;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Spain, Sierra de Guadarrama, La Granja;La Granja;El Real Sitio de San Ildefonso;Segovia;Castilla y León;España;July 23.02;23/07/1902;E.B. Poulton;4000 ft. about;;macho;;P. Álvarez;2025
MNCN_Ent 429736;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Spain, Segovia, outside Cathedral;Segovia;Segovia;Segovia;Castilla y León;España;July 27.02;23/07/1902;E.B. Poulton;3280 ft.;;macho;;P. Álvarez;2025
MNCN_Ent 429737;1;Megachilidae;Megachilinae;Heriades;Heriades;truncorum;(Linnaeus, 1758);Spain, Segovia, outside Cathedral;Segovia;Segovia;Segovia;Castilla y León;España;July 27.02;23/07/1902;E.B. Poulton;3280 ft.;;macho;;P. Álvarez;2025
MNCN_Ent 429739;1;Megachilidae;Megachilinae;Icteranthidium;;laterale;(Latreille, 1809);El Pardo (Madrid);Madrid, El Pardo;Madrid;Madrid;Madrid;España;23-VII-1983;23/07/1983;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429740;1;Megachilidae;Megachilinae;Icteranthidium;;laterale;(Latreille, 1809);El Pardo (Madrid);Madrid, El Pardo;Madrid;Madrid;Madrid;España;28-VII-1985;28/07/1985;F. Fresno;;;hembra;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429741;1;Megachilidae;Megachilinae;Icteranthidium;;laterale;(Latreille, 1809);Madrid (4 Vientos);Madrid, Cuatro Vientos;Madrid;Madrid;Madrid;España;2-VIII-1980;02/08/1980;F. Fresno;;;hembra;ex. Colección F. Fresno;P. Álvarez;2025
MNCN_Ent 429742;1;Megachilidae;Megachilinae;Anthidium;Proanthidium;oblongatum;(Illiger, 1806);Centellas (Barcelona);Centellas;Centellas;Barcelona;Cataluña;España;14-VII-1989;14/07/1989;F. Fresno;;;macho;ex. Colección F. Fresno;P. Álvarez;2025
