Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;"Coordinate precision (e.g. GPS; ~10km) ";Year;month;day;Collector;Determined by;Female;Male;Worker;Not specified;Reference (doi);Flowers visited;Local Box No.;Local_ID;Authors to give credit;Any other additional data;Notes and queries;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;5;20;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004764;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;8;12;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004765;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;9;16;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004766;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;9;16;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004767;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;9;16;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004768;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;9;14;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004769;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;7;21;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004770;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;4;25;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004771;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;4;25;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004772;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;4;9;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004773;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;4;9;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004774;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1992;7;14;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004775;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1992;7;26;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004776;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1992;3;24;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004777;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;7;11;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004778;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;4;25;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004779;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;7;6;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004780;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1989;5;1;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004781;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;4;14;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004782;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;4;22;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004783;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;6;2;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004784;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;6;7;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004785;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1992;6;11;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004786;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;6;28;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004787;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;4;9;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004788;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;2;20;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004789;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;9;18;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004790;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;8;7;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004791;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;11;3;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004792;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;4;9;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004793;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;8;28;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004794;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;9;3;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004795;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;9;3;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004796;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1991;6;20;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004797;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;6;10;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004798;Félix Torres;;;;;;;;;;;;;
Lasioglossum;NA;NA;NA;Spain;Zaragoza;Pina de Ebro;NA;NA;NA;1990;8;22;J. Blasco;F. Torres;1;0;0;0;NA;NA;16;APO-004799;Félix Torres;;;;;;;;;;;;;
Lasioglossum;Evylaeus;glabriusculum;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1986;7;14;F. Torres;F. Torres;0;1;0;0;NA;NA;16;APO-004800;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004801;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004802;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004803;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004804;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004805;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004806;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004807;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;16;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004808;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;16;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004809;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;16;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004810;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;16;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004811;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;16;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004812;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;16;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004813;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;16;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004814;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;16;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004815;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;14;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004816;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;14;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004817;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;14;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004818;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;14;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004819;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;3;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004820;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;3;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004821;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;3;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004822;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;7;25;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004823;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;chalybea ;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;7;21;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004824;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;chalybea ;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1992;5;22;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004825;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;chalybea ;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;7;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004826;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;chalybea ;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;7;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004827;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;chalybea ;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;7;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004828;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;callosa;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;3;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004829;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;callosa;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;7;30;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004830;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;6;20;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004831;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;18;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004832;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;6;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004833;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;7;25;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004834;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;7;25;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004835;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;10;14;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004836;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;6;7;J Blasco;F. Torres;1;0;0;0;NA;NA;17;APO-004837;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dentiventris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;18;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004838;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dentiventris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;18;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004839;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dentiventris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;9;18;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004840;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dentiventris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;8;7;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004841;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dentiventris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;7;6;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004842;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;dentiventris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;5;7;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004843;Félix Torres;;;;;;;;;;;;;
Ceratina;Euceratina;callosa;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1990;7;6;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004844;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004845;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004846;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004847;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004848;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004849;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004850;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004851;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004852;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004853;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004854;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004855;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004856;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004857;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004858;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004859;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004860;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004861;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004862;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004863;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004864;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004865;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004866;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004867;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004868;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004869;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004870;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004871;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004872;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004873;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004874;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004875;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004876;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004877;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004878;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004879;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004880;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004881;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004882;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004883;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004884;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004885;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004886;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004887;Félix Torres;;;;;;;;;;;;;
Eucera;Eucera;nigrilabris;NA;Spain;Zaragoza;Pina de Ebro ;NA;NA;NA;1991;2;19;J Blasco;F. Torres;0;1;0;0;NA;NA;17;APO-004888;Félix Torres;;;;;;;;;;;;;
