ID;Familia;Especie;Fecha;Localidad;Municipio;Provincia;País;Hábitat;Altitud;Hora;Sexo;Recolector;Identificador;Identificador 2;Identificador 3;Fila;Armario/estantería;Balda;Caja;latitud;longitud;Observaciones;Identificación inicial;Otra identificación posterior
BOS-HYM-N00138;Tenthredinidae;Cladius pectinicornis;10/05/1981;Tineo;Tineo;Asturias;España;Sobre planta;;;Hembra;E. Paredes;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00139;Tenthredinidae;Cladius pectinicornis;20/09/1976;Trubia;Oviedo;Asturias;España;Prado;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00140;Tenthredinidae;Cladius pectinicornis;20/09/1976;Trubia;Oviedo;Asturias;España;Prado;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00141;Tenthredinidae;Cladius pectinicornis;07/06/1980;Trubia;Oviedo;Asturias;España;Bosque;;;Macho;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00142;Tenthredinidae;Trichiocampus eradiatus;12/05/1978;El Cristo (Oviedo);Oviedo;Asturias;España;;;;Macho;J. A. Gil;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00143;Tenthredinidae;Priophorus pallipes;06/04/1980;Santullano;Las Regueras;Asturias;España;Huerta;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00144;Tenthredinidae;Pristiphora pallidiventris;23/07/1981;Trubia;Oviedo;Asturias;España;Prado con frutales;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00145;Tenthredinidae;Pristiphora pallipes;24/03/1980;Trubia;Oviedo;Asturias;España;Prado;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00146;Tenthredinidae;Pteronidea pavida;27/07/1980;Porcía;El Franco;Asturias;España;;;;Hembra;Ana Quero;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00147;Tenthredinidae;Pteronidea sp.;05/09/1980;Trubia;Oviedo;Asturias;España;Huerta;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00148;Tenthredinidae;Pteronidea myosotidis;26/09/1980;Trubia;Oviedo;Asturias;España;Huerta;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00149;Tenthredinidae;Pristiphora testacea;27/04/1981;Trubia;Oviedo;Asturias;España;Bosque;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00150;Tenthredinidae;Pristiphora testacea;26/05/1980;Trubia;Oviedo;Asturias;España;Bosque;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00151;Tenthredinidae;Pristiphora testacea;13/03/1977;Trubia;Oviedo;Asturias;España;Bosque;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00152;Tenthredinidae;Pristiphora testacea;09/03/1980;Trubia;Oviedo;Asturias;España;Prado;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00153;Argidae;Arge rosae;_/05/1976;Pola de Siero;Siero;Asturias;España;;;;Hembra;Carmen S. Lavin;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00154;Argidae;Arge cyaneocroea;03/07/1978;Santander;;Cantabria;España;;;;Macho;;P. Ciscar;;;1;3;;3.4;;;Förster;;
BOS-HYM-N00155;Argidae;Arge cyaneocroea;07/06/1981;S. Pedro de Nora;Las Regueras;Asturias;España;Sobre Euphorbia;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00156;Argidae;Arge cyaneocroea;04/05/1980;Oviedo;Oviedo;Asturias;España;;;;Macho;Yolanda Glez;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00157;Argidae;Schizocera geminata;20/03/1976;Trubia;Oviedo;Asturias;España;Bosque mixto de pinos y castaños;;;Macho;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;Gmelin;;
BOS-HYM-N00158;Argidae;Arge enodis;_/04/1976;El Cristo (Oviedo);Oviedo;Asturias;España;;;;Macho;P. León L.;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00159;Argidae;Arge ustulata;29/05/1982;Naviego;Cangas del Narcea;Asturias;España;Prado;;;Macho;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00160;Cimbicidae;Abia sericea;16/08/1977;El Puerto;;Asturias;España;;;;Macho;R. González;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00161;Cimbicidae;Abia lonicerae;12/05/1975;Sotrondio;San Martín del Rey Aurelio;Asturias;España;;;;Macho;R. J. González Castaño;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00162;Cimbicidae;Amasis obscura;01/06/1980;Feleches;;Asturias;España;;;;Macho;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00163;Siricidae;Sirex noctilio;19/07/1980;Bayas;Castrillón;Asturias;España;Prado;;;Hembra;Antonieta Fleites;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00164;Siricidae;Sirex noctilio;21/09/1981;S. Pedro de los arcos (Naranco);Oviedo;Asturias;España;;;;Hembra;Ana Quero;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00165;Cephidae;Janus compressus;06/06/1980;El Cristo (Oviedo);Oviedo;Asturias;España;;;;Hembra;M. F. Álvarez Marqués;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00166;Cephidae;Calameuta filiformis;27/05/1980;Oviedo;Oviedo;Asturias;España;;;;Hembra;Isabel Fdez Merayo;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00167;;Monoplopus pygmaeus;05/06/1975;Avilés;Avilés;Asturias;España;;;;Hembra;C. Suárez;P. Ciscar;;;1;3;;3.4;;;;;
BOS-HYM-N00168;Tenthredinidae;Pteronidea omyosaledis;21/05/1980;Trubia;Oviedo;Asturias;España;Prado con frutales;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.4;;;Algo anterior de Pteronidea pavida;;
BOS-HYM-N00169;Ichneumonidae;;01/08/1982;Lugones;Siero;Asturias;España;Prado;;;;Isabel Glez;;;;1;3;;3.5;;;;;
BOS-HYM-N00170;Ichneumonidae;Netelia sp.;09/06/1981;Tineo;Tineo;Asturias;España;En casa;;;;E. Paredes;E. Paredes;;;1;3;;3.5;;;;Ophion luteus;
BOS-HYM-N00171;Ichneumonidae;;_/07/1983;Villamayor;;;España;;;;;Y. Sánchez Díaz;;;;1;3;;3.5;;;;;
BOS-HYM-N00172;Ichneumonidae;;_/03/1975;Sotrondio;San Martín del Rey Aurelio;Asturias;España;;;;;B. García L.;;;;1;3;;3.5;;;;;
BOS-HYM-N00173;Ichneumonidae;Ophion sp.;12/05/1983;La Manjoya;Oviedo;Asturias;España;Prado;;;;Alfonso Botas;;;;1;3;;3.5;;;;;
BOS-HYM-N00174;Ichneumonidae;Netelia sp.;05/06/1983;Oviedo;Oviedo;Asturias;España;;;;;Mª Felisa Sainz;;;;1;3;;3.5;;;;;
BOS-HYM-N00175;Ichneumonidae;Netelia sp.;13/05/1978;Tuilla;Langreo;Asturias;España;Monte bajo;;;;Basilio Otero;;;;1;3;;3.5;;;;;
BOS-HYM-N00176;Ichneumonidae;Enicospilus sp.;07/09/1974;Perlora;Carreño;Asturias;España;;;;;M. S. González;;;;1;3;;3.5;;;;;
BOS-HYM-N00177;Ichneumonidae;;23/05/1981;Avilés;Avilés;Asturias;España;Prado;;;;E. Santos Concejo;;;;1;3;;3.5;;;;;
BOS-HYM-N00178;Ichneumonidae;Netelia sp.;15/06/1976;Ribadesella;Ribadesella;Asturias;España;;;;;M. Escotet;;;;1;3;;3.5;;;;;
BOS-HYM-N00179;Ichneumonidae;Ophion luteus;13/05/1977;Trubia;Oviedo;Asturias;España;Matorral;;;Macho;P. Ciscar;P. Ciscar;;;1;3;;3.5;;;;;
BOS-HYM-N00180;Ichneumonidae;Netelia sp.;01/04/1976;Luarca;Valdés;Asturias;España;;;;;C. Bueno;;;;1;3;;3.5;;;;;
BOS-HYM-N00181;Ichneumonidae;;_/03/1976;Cangas de Narcea;Cangas de Narcea;Asturias;España;;;;;A. Concepción;;;;1;3;;3.5;;;;;
BOS-HYM-N00182;Ichneumonidae;Enicospilus sp.;28/07/1972;Panjón;Panjón;Pontevedra;España;;;;;R. Anadón;;;;1;3;;3.5;;;;;
BOS-HYM-N00183;Ichneumonidae;;18/08/1981;Monteferro;Nigrán;Pontevedra;España;;;;;A. Anadón;;;;1;3;;3.5;;;;;
BOS-HYM-N00184;Ichneumonidae;Netelia sp.;15/07/1982;Sedano;Valle de Sedano;Burgos;España;;;;;M. J. Adrián;;;;1;3;;3.5;;;;;
BOS-HYM-N00185;Ichneumonidae;;12/08/1983;Rodiles;Villaviciosa;Asturias;España;Prado;;;;R. carmen Silva;;;;1;3;;3.5;;;;;
BOS-HYM-N00186;Ichneumonidae;Netelia sp.;06/08/1980;Villanueva de Arosa;Villanueva de Arosa;Pontevedra;España;Sobre vides;;;;Pérez García;;;;1;3;;3.5;;;;Ophion;
BOS-HYM-N00187;Ichneumonidae;Netelia sp.;23/09/1983;Callejo;Escalante;Cantabria;España;;;;;David Haya de la Sierra;;;;1;3;;3.5;;;;Ophion luteus;
BOS-HYM-N00188;Ichneumonidae;Netelia sp.;07/07/1984;Sedano;Valle de Sedano;Burgos;España;;;;;M. J. Adrián;;;;1;3;;3.5;;;;;
BOS-HYM-N00189;Ichneumonidae;Netelia sp.;_/08/1981;T. Cabeza;;León;España;;;;;C. T. Zabalza;;;;1;3;;3.5;;;;;
BOS-HYM-N00190;Ichneumonidae;Netelia sp.;17/05/1982;Llanes;Llanes;Asturias;España;Casa;;;;M. Elena Puiede;;;;1;3;;3.5;;;;;
BOS-HYM-N00191;Ichneumonidae;Enicospilus sp.;_/07/1982;Serantes;Tapia;Asturias;España;;;;;Rita Fdez;;;;1;3;;3.5;;;;Ophion;
BOS-HYM-N00192;Ichneumonidae;Ophion sp.;26/04/1982;Oviedo;Oviedo;Asturias;España;Ciudad;;;;I. Pomar;;;;1;3;;3.5;;;;;
BOS-HYM-N00193;Ichneumonidae;Ophion sp.;25/08/1986;Valderde de Curueño;Valdelugueros;León;España;;;;;Carmen R. Oleaga;Carmen R. Oleaga;;;1;3;;3.5;;;;;
BOS-HYM-N00194;Ichneumonidae;Netelia sp.;01/08/1997;Zamora;Zamora;Zamora;España;;;;;M. J. Feital;M. J. Feital;;;1;3;;3.5;;;;Ophion;
BOS-HYM-N00195;Ichneumonidae;Ophion sp.;_/07/1987;Casasola de Arión;Casasola de Arión;Valladolid;España;Pueblo;;;;F. J. Pérez Barbaría;;;;1;3;;3.5;;;;;
BOS-HYM-N00196;Ichneumonidae;Ophion luteus;01/07/1989;Cangas de Onís;Cangas de Onís;Asturias;España;;;;;Javier Gancedo;Javier Gancedo;;;1;3;;3.5;;;;;
BOS-HYM-N00197;Ichneumonidae;Netelia testaceus;09/07/1990;Peón;Villaviciosa;Asturias;España;;;;;A. Bueto;A. Bueto;;;1;3;;3.5;;;;;
BOS-HYM-N00198;Ichneumonidae;Enicospilus sp.;30/09/1988;Moal;Cangas de Narcea;Asturias;España;Pueblo;;;;Rolando Rguez;Rolando Rguez;;;1;3;;3.5;;;;Ophion luteus;
BOS-HYM-N00199;Ichneumonidae;Ophion sp.;03/07/1985;Cubillas R.;;León;España;;;;;L. Casado;;;;1;3;;3.5;;;;;
BOS-HYM-N00200;Ichneumonidae;Enicospilus sp.;24/04/1986;Geras de Gordón;La Pola de Gordón;León;España;;;;;G. Barroso;R. Blanco;;;1;3;;3.5;;;;Ophion luteus;
BOS-HYM-N00201;Ichneumonidae;Netelia sp.;_/08/1986;León;León;León;España;Madera;;;Macho;;L. Riestra;;;1;3;;3.5;;;;Ophion luteus;
BOS-HYM-N00202;Ichneumonidae;Netelia sp.;02/08/1986;Boñar;Boñar;León;España;Prado;;;;M. Arbesú;M. Arbesú;;;1;3;;3.5;;;;Ichneumon sp.;
BOS-HYM-N00203;Ichneumonidae;Enicospilus sp.;07/08/1988;Grado;Grado;Asturias;España;;;;;J. I. Arias;J. I. Arias;;;1;3;;3.5;;;;Netelia testaceus;
BOS-HYM-N00204;Ichneumonidae;Netelia sp.;08/09/1983;Covarrubias;Covarrubias;Burgos;España;;;;;Javier Cuesta;;;;1;3;;3.5;;;;;
BOS-HYM-N00205;Ichneumonidae;Ophion sp.;24/05/1986;Canales;Soto y Amío;León;España;;;;;M. Gutiérrez;;;;1;3;;3.5;;;;;
BOS-HYM-N00206;Ichneumonidae;Enicospilus sp.;20/10/1985;Rodiles;Villaviciosa;Asturias;España;Techo;;;;Berta Glez Iglesias;Esther Orviz;;;1;3;;3.5;;;;Ophion sp.;
BOS-HYM-N00207;Ichneumonidae;Ophion sp.;18/02/1980;Escamplero;Las Regueras;Asturias;España;Huerta;;;;P. Ciscar;;;;1;3;;3.5;;;;;
BOS-HYM-N00208;Ichneumonidae;Enicospilus sp.;_/08/1986;Lamuño;Cudillero;Asturias;España;De noche, stor pared blanca;;;;J. M. Rico Ordás;J. M. Rico Ordás;;;1;3;;3.5;;;;Ophion sp.;
BOS-HYM-N00209;Ichneumonidae;Ophion sp.;27/07/1988;León;León;León;España;;;;;Pellitero;Pellitero;;;1;3;;3.5;;;;;
BOS-HYM-N00210;Ichneumonidae;Ophion luteus;18/03/1990;Monte Naranco;Oviedo;Asturias;España;En edificio;400 m;;;Íñigo Urbaneta;David Gutiérrez;;;1;3;;3.5;;;;;
BOS-HYM-N00211;Ichneumonidae;Netelia sp.;24/10/1989;Villar;Luarca;Asturias;España;;;;;Mª Jesús Fdez;Mª Jesús Fdez;;;1;3;;3.5;;;;;
BOS-HYM-N00212;Ichneumonidae;Ophion sp.;23/08/1976;Ribadesella;Ribadesella;Asturias;España;;;;;Javier Pire;;;;1;3;;3.5;;;;;
BOS-HYM-N00213;Ichneumonidae;Netelia sp.;_/08/1992;Aguillo;Condado de Treviño;Burgos;España;;;;;Mar Varela;Mar Varela;;;1;3;;3.5;;;;Ophion sp.;
BOS-HYM-N00214;Ichneumonidae;Netelia sp.;15/08/1990;Oviedo;Oviedo;Asturias;España;;;;;A. Otegui;A. Otegui;;;1;3;;3.5;;;;Ophion luteus;
BOS-HYM-N00215;Ichneumonidae;Netelia sp.;Año 1990;La Robla;La Robla;León;España;;;;;E. B. G.;E. B. G.;;;1;3;;3.5;;;;Ophion sp.;
BOS-HYM-N00216;Ichneumonidae;Ophion sp.;04/06/1994;La Manjoya;Oviedo;Asturias;España;;;;;José A. García;Blanca Glez;;;1;3;;3.5;;;;;
BOS-HYM-N00217;Ichneumonidae;Netelia sp.;30/04/1994;Amieva;Amieva;Asturias;España;;;;;E. Rosal Fraga;E. Rosal Fraga;;;1;3;;3.5;;;;Ophion luteus;
BOS-HYM-N00218;Ichneumonidae;Netelia sp.;12/08/1993;Villar;;Cantabria;España;;;;;Marta Gatón;Marta Gatón;;;1;3;;3.5;;;;Ophion luteus;
BOS-HYM-N00219;Ichneumonidae;Netelia testaceus;15/09/1993;Avilés;Avilés;Asturias;España;;;;;Yolanda Bango M.;;;;1;3;;3.5;;;;;
BOS-HYM-N00220;Ichneumonidae;Echthrus reductor;22/08/1993;San Miguel del Valle;San Miguel del Valle;Zamora;España;;;;;C. Iturmendi Mosla;C. Pavón Iturmendi;;;1;3;;3.5;;;;;
BOS-HYM-N00221;Ichneumonidae;;14/04/1976;San Pedro de la Ribera;Cudillero;Asturias;España;Prado;;13 h;;Mª Elma Díaz S.;Mª Elma Díaz S.;;;1;3;;3.5;;;;;
BOS-HYM-N00222;Ichneumonidae;;27/04/1981;Carbajal de la Legua;León;León;España;Campo;;;;C. Colinas;;;;1;3;;3.5;;;;;
BOS-HYM-N00223;Ichneumonidae;;10/05/1980;Santuario;;;España;;;;;S. Rodríguez;;;;1;3;;3.5;;;;;
BOS-HYM-N00224;Ichneumonidae;;27/05/1988;León;León;León;España;;;;;Pellitero;Pellitero;;;1;3;;3.5;;;;;
BOS-HYM-N00225;Ichneumonidae;Protichneumon pisorus;09/09/1990;El Cabal;Mieres;Asturias;España;;;;;Roberto Grana;Roberto Grana;;;1;3;;3.5;;;;;
BOS-HYM-N00226;Ichneumonidae;Mesostenus sp.;13/10/1980;Bilbao;Bilbao;Vizcaya;España;;;;;M. I. Saloña;M. I. Saloña;;;1;3;;3.5;;;Dentro de capullo;;
BOS-HYM-N00227;Ichneumonidae;;23/07/1981;Laukariz;Mungia;Vizcaya;España;Prado;;12 h;;M. I. Saloña;;;;1;3;;3.5;;;;;
BOS-HYM-N00228;Ichneumonidae;;29/08/1988;Ponferrada;Ponferrada;León;España;;;;;Claudia Martínez;Claudia Martínez;;;1;3;;3.5;;;;;
BOS-HYM-N00229;Ichneumonidae;Exochilum sp.;18/04/1989;Oviedo;Oviedo;Asturias;España;;;;;Idoia Villate;Idoia Villate;;;1;3;;3.5;;;;;
BOS-HYM-N00230;Ichneumonidae;Netelia sp.;19/05/1987;Oviedo;Oviedo;Asturias;España;Zona urbana;;;;Juan Luis Varela;Juan Luis Varela;;;1;3;;3.5;;;;;
BOS-HYM-N00231;Ichneumonidae;;05/09/1981;Pañeda Nueva;Siero;Asturias;España;;;;;A. Anadón;;;;1;3;;3.5;;;;;
BOS-HYM-N00232;Ichneumonidae;;11/05/1986;Valle del Lago;Somiedo;Asturias;España;Prado alpino nevado;;;;F. Ballesteros B.;F. Ballesteros B.;;;1;3;;3.5;;;;Ammophila sabulosa (Sphecidae);
BOS-HYM-N00233;Ichneumonidae;;_/07/1975;Cabañaquinta;Aller;Asturias;España;;;;;Perfecta F. Estrada;;;;1;3;;3.5;;;;;
BOS-HYM-N00234;;;03/11/1978;Estaño;Gijón;Asturias;España;;;;;Manuel S. López Rodríguez;;;;1;3;;3.5;;;;;
BOS-HYM-N00235;Ichneumonidae;Ophion sp.;_/06/1981;El Puerto;;Asturias;España;;;;;Flor Mª Díaz;;;;1;3;;3.5;;;Volando;;
BOS-HYM-N00236;Ichneumonidae;Ophion sp.;22/05/1978;La Miranda;;Asturias;España;;;;;J. M. Gutiérrez;A. Quero;;;1;3;;3.5;;;;;
BOS-HYM-N00237;Ichneumonidae;Netelia sp.;26/07/1988;Moal;Cangas del Narcea;Asturias;España;;;;;P. Glez-Quirós;P. Glez-Quirós;;;1;3;;3.5;;;Por la noche, con luz;Ophion luteus;
BOS-HYM-N00238;Ichneumonidae;Allocamptus sp.;24/10/1988;San Timoteo;Luarca;Asturias;España;;;;;Antonio Gómez Fdez;Antonio Gómez Fdez;;;1;3;;3.5;;;;;
BOS-HYM-N00239;Ichneumonidae;;12/08/1982;Sedano;Valle de Sedano;Burgos;España;;;;;M. J. Adrián;;;;1;3;;3.6;;;;;
BOS-HYM-N00240;Ichneumonidae;;08/07/1983;Sedano;Valle de Sedano;Burgos;España;;;;;M. J. Adrián;;;;1;3;;3.6;;;;;
BOS-HYM-N00241;Ichneumonidae;Amblyteles armatorius;11/07/1985;Cubillas R.;;León;España;;;;;L. Casado;;;;1;3;;3.6;;;;;
BOS-HYM-N00242;Ichneumonidae;Amblyteles sp.;31/05/1986;Fitoria;Oviedo;Asturias;España;;;;;Buenaventura Fdez F.;Buenaventura Fdez F.;;;1;3;;3.6;;;;;
BOS-HYM-N00243;Ichneumonidae;Amblyteles armatorius;;Grado;Grado;Asturias;España;;;;;J. A. Villanueva;;;;1;3;;3.6;;;;;
BOS-HYM-N00244;Ichneumonidae;Amblyteles sp.;30/05/1981;Naranco (Oviedo);Oviedo;Asturias;España;;;;;A. Anadón;;;;1;3;;3.6;;;;;
BOS-HYM-N00245;Ichneumonidae;Amblyteles armatorius;02/06/1988;León;León;León;España;;;;;Pellitero;Pellitero;;;1;3;;3.6;;;;;
BOS-HYM-N00246;Ichneumonidae;Amblyteles sp.;29/05/1988;Benamariel;Villamañán;León;España;;;;;Quintana;Quintana;;;1;3;;3.6;;;;;
BOS-HYM-N00247;Ichneumonidae;Amblyteles armatorius;06/05/1989;Valsera;Las Regueras;Asturias;España;;;;;J. L. Benito;J. L. Benito;;;1;3;;3.6;;;;;
BOS-HYM-N00248;Ichneumonidae;Megaplectes sp.;22/06/1987;La Foz;Caso;Asturias;España;Ortigas;;;;M. M. Toledo Magadán;M. M. Toledo Magadán;;;1;3;;3.6;;;;;
BOS-HYM-N00249;Ichneumonidae;;_/07/1976;La Castañalona;Castrillón;Asturias;España;;;;;M. A. Aranda;;;;1;3;;3.6;;;;;
BOS-HYM-N00250;Ichneumonidae;;24/10/1989;Luarca;Luarca;Asturias;España;;;;;Mª José;;;;1;3;;3.6;;;;;
BOS-HYM-N00251;Ichneumonidae;;31/05/1986;Fitoria;Oviedo;Asturias;España;;;;;Paloma Cuartas;Paloma Cuartas;;;1;3;;3.6;;;;;
BOS-HYM-N00252;Ichneumonidae;Ichneumon sp.;20/10/1989;Luarca;Luarca;Asturias;España;En prado con mal drenaje;;;;Fernando Cardesin;Fernando Cardesin;;;1;3;;3.6;;;;;
BOS-HYM-N00253;Ichneumonidae;;22/08/1982;Caldevilla;Posada de Valdeón;León;España;;;;;M. C. Gutiérrez;;;;1;3;;3.6;;;;;
BOS-HYM-N00254;Ichneumonidae;;24/08/1978;Fuso de la Reina;;Asturias;España;;;;;M. A. Aranda;;;;1;3;;3.6;;;;;
BOS-HYM-N00255;Ichneumonidae;;24/08/1978;Fuso de la Reina;;Asturias;España;;;;;M. A. Aranda;M. A. Aranda;;;1;3;;3.6;;;;;
BOS-HYM-N00256;Ichneumonidae;;27/10/1983;Bobes;Siero;Asturias;España;;;;;P. Silva;;;;1;3;;3.6;;;;;
BOS-HYM-N00257;Ichneumonidae;Hoplismenus sp.;27/07/1993;Tapia de Casariego;Tapia de Casariego;Asturias;España;;;;;Judith F. Casero;Judith F. Casero;;;1;3;;3.6;;;;;
BOS-HYM-N00258;Ichneumonidae;Ichneumon sp.;06/08/1991;La Atalaya;Cudillero;Asturias;España;;;;;Pedro García-Rovés;;;;1;3;;3.6;;;;;
BOS-HYM-N00259;Ichneumonidae;Ichneumon suspiciosus;08/01/1993;Casa del Puerto;Tineo;Asturias;España;;;;;Mª Elvira García;Mª Elvira García;;;1;3;;3.6;;;;;
BOS-HYM-N00260;Ichneumonidae;Methoca ichneumonida;03/05/1994;La Barraca-Riaño;Langreo;Asturias;España;;;;;A. Noval;A. Noval;;;1;3;;3.6;;;;;
BOS-HYM-N00261;Ichneumonidae;Rhyssa persuasoria;07/10/1992;Ruta del Alba;Laviana;Asturias;España;;;;;Conchita Gálvez;Conchita Gálvez;;;1;3;;3.6;;;;;
BOS-HYM-N00262;Ichneumonidae;Lissonota setosa;24/07/1991;Pto Ventana;Teverga;Asturias;España;;;;;A. Fdez-Ojanguren;A. Fdez-Ojanguren;;;1;3;;3.6;;;;;
BOS-HYM-N00263;Ichneumonidae;;27/10/1983;Bobes;Siero;Asturias;España;;;;;Adela Martínez;;;;1;3;;3.6;;;;;
BOS-HYM-N00264;Ichneumonidae;;06/06/1987;Morán;;Asturias;España;;;;;Fernando D. Ordax;Fernando D. Ordax;;;1;3;;3.6;;;;;
BOS-HYM-N00265;Ichneumonidae;;21/05/1981;El Cristo (Oviedo);Oviedo;Asturias;España;;;;;Abel J. Martín;Abel J. Martín;;;1;3;;3.6;;;;Manophya rustica (Tenthredinidae);
BOS-HYM-N00266;Sphecidae;Dahlbomia atra;12/07/1980;Pola de Gordón;Pola de Gordón;León;España;;;;;Inés Lombas;;;;1;3;;3.6;;;;;
BOS-HYM-N00267;Chalcididae;Lochites;_/08/1988;Alicante;Alicante;Alicante;España;;;;;T. Montota;;;;1;3;;3.6;;;;;
BOS-HYM-N00268;Ichneumonidae;Oiorhinus sp.;_/06/1987;Laviana;Gijón;Asturias;España;;;;;C. Banlomia;C. Banlomia;;;1;3;;3.6;;;;;
BOS-HYM-N00269;Ichneumonidae;;15/08/1992;Aguillo;Condado de Treviño;Asturias;España;;;;;Virg. Zaldibar;Virg. Zaldibar;;;1;3;;3.6;;;;;
BOS-HYM-N00270;Ichneumonidae;Ichneumon sp.;24/06/1991;Cudillero;Cudillero;Asturias;España;;;;;J. A. Gutiérrez Morán;J. A. Gutiérrez Morán;;;1;3;;3.6;;;;;
BOS-HYM-N00271;Ichneumonidae;;18/06/1981;Liegos;Acebedo;León;España;;;;;A. Riera;A. Riera;;;1;3;;3.6;;;;;
BOS-HYM-N00272;Ichneumonidae;;02/11/1978;Mestas;Gijón;Asturias;España;;;;;Manuel S. López Rodríguez;;;;1;3;;3.6;;;;;
BOS-HYM-N00273;Ichneumonidae;;15/05/1980;Trubia;Oviedo;Asturias;España;Bosque;;;;P. Ciscar;;;;1;3;;3.6;;;;;
BOS-HYM-N00274;Tiphiidae;Methocha ichneumonides;07/06/1990;La Toba;Avilés;Asturias;España;;60 m;;;Carlos J. Fco;;;;1;3;;3.6;;;;;
BOS-HYM-N00275;Ichneumonidae;;09/10/1974;Coto de Reres;;;España;;;;;M. M. Esteban;;;;1;3;;3.6;;;;;
BOS-HYM-N00276;Ichneumonidae;;22/02/1976;Montsacro;Morcín;Asturias;España;Árbol;;;;Gregorio R. Glez;;;;1;3;;3.6;;;;;
BOS-HYM-N00277;Ichneumonidae;;09/05/1978;Taborneda;Avilés;Asturias;España;Sobre árbol;;;;Isabel Terán C.;;;;1;3;;3.6;;;;;
BOS-HYM-N00278;Ichneumonidae;;22/08/1986;Ceares;Gijón;Asturias;España;Matorral;;;;Jesús G. Durán;;;;1;3;;3.6;;;;;
BOS-HYM-N00279;Ichneumonidae;Platylabus;19/02/1994;Sierra Lena;Lena;Asturias;España;;;;;Ana Benito;Ana Benito;;;1;3;;3.6;;;;;
BOS-HYM-N00280;Ichneumonidae;;26/10/1986;Quirós;Quirós;Asturias;España;;;;;B. Aguado;B. Aguado;;;1;3;;3.6;;;;;
BOS-HYM-N00281;Ichneumonidae;;25/05/1980;Gijón;Gijón;Asturias;España;;;;;Beatriz Infiesta;;;;1;3;;3.6;;;;;
BOS-HYM-N00282;Ichneumonidae;Ichneumos sp.;30/04/1979;La Isla;Colunga;Asturias;España;;;;;Manón Funes;Manón Funes;;;1;3;;3.6;;;;;
BOS-HYM-N00283;Ichneumonidae;;_/05/1976;Cancienes;Corvera;Asturias;España;;;;;Mª Rosa Barbón;;;;1;3;;3.6;;;;;
BOS-HYM-N00284;Ichneumonidae;;25/05/1980;Lañora;Villaviciosa;Asturias;España;;;;;Esther Fernández Menéndez;Esther Fernández Menéndez;;;1;3;;3.6;;;;;
BOS-HYM-N00285;Ichneumonidae;Ichneumon sp.;30/10/1940;Agüera;Quirós;Asturias;España;;;;;G. Rubiera;L. Olaizola;;;1;3;;3.6;;;;;
BOS-HYM-N00286;Ichneumonidae;;21/05/1980;Trubia;Oviedo;Asturias;España;Jardín;;;;P. Ciscar;;;;1;3;;3.6;;;;;
BOS-HYM-N00287;Ichneumonidae;;25/10/1989;Villar;Luarca;Asturias;España;;;;;Gemma Llaneza;;;;1;3;;3.6;;;;;
BOS-HYM-N00288;Ichneumonidae;;25/10/1989;Villar;Luarca;Asturias;España;;;;;Nerea Aperribai;;;;1;3;;3.6;;;;;
BOS-HYM-N00289;Ichneumonidae;;25/10/1989;Villar;Luarca;Asturias;España;;;;;M. A. L.;;;;1;3;;3.6;;;;;
