id;FAMILIA;GeNERO;SUBGÃ‰NERO;ESPECIE;SUBESPECIE;SEXO;DÃA;MES;AÃ‘O;LOCALIDAD;PROVINCIA;COLECTOR;DETERMINADOR;en quÃ© planta
OA779;NA;Bombus;Thoracobombus;pascuorum;NA;Macho;17;7;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Rubus sp
OA780;NA;Bombus;Thoracobombus;muscorum;NA;Hembra;17;7;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Rubus sp
OA781;NA;Bombus;Thoracobombus;muscorum;NA;Macho;15;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Rubus sp
OA782;NA;Bombus;Thoracobombus;muscorum;NA;Hembra;11;6;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Echium vulgare
OA783;NA;Bombus;Thoracobombus;muscorum;NA;Hembra;11;6;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA784;NA;Bombus;Thoracobombus;laesus;NA;Obrera;11;6;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA785;NA;Bombus;Thoracobombus;laesus;NA;Obrera;10;6;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA786;NA;Bombus;Thoracobombus;laesus;NA;Obrera;10;6;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA787;NA;Bombus;Thoracobombus;laesus;NA;Obrera;14;5;2016;Toro;Za;G. Aguado;L.O. A.M;Cirsium arvense
OA788;NA;Bombus;Cullumanobombus;cullumanus;NA;Obrera;13;5;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Echium vulgare
OA789;NA;Bombus;Megabombus;ruderatus;NA;Obrera;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Malva sylvestris
OA790;NA;Bombus;Megabombus;ruderatus;NA;Obrera;10;6;2016;Olmedo;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA791;NA;Bombus;Megabombus;ruderatus;NA;Hembra;13;5;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Silybum marianum
OA792;NA;Bombus;Megabombus;ruderatus;NA;Hembra;13;5;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Silybum marianum
OA793;NA;Bombus;Megabombus;ruderatus;NA;Hembra;11;6;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA794;NA;Bombus;Bombus;terrestris;NA;Macho;11;4;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Crataegus monogyna
OA795;NA;Bombus;Bombus;terrestris;NA;Macho;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Echium vulgare
OA796;NA;Bombus;Bombus;terrestris;NA;Hembra;11;4;2016;Olmedo;Va;G. Aguado;L.O. A.M;Crataegus monogyna
OA797;NA;Bombus;Bombus;terrestris;NA;Hembra;11;4;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Crataegus monogyna
OA798;NA;Bombus;Bombus;terrestris;NA;Obrera;11;4;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Crataegus monogyna
OA799;NA;Bombus;Bombus;terrestris;NA;Obrera;10;6;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Rubus sp
OA800;NA;Bombus;Bombus;terrestris;NA;Obrera;12;4;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Echium vulgare
OA801;NA;Bombus;Bombus;terrestris;NA;Obrera;11;6;2016;Toro;Za;G. Aguado;L.O. A.M;Rubus sp
OA802;NA;Bombus;Bombus;terrestris;NA;Obrera;11;6;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Verbascum thapsus
OA803;NA;Bombus;Bombus;terrestris;NA;Obrera;15;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;NA
OA804;NA;Bombus;Bombus;terrestris;NA;Obrera;11;6;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;NA
OA805;NA;Bombus;Bombus;terrestris;NA;Obrera;11;6;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Retama sphaerocarpa
OA806;NA;Bombus;Bombus;terrestris;NA;Obrera;11;6;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Silybum marianum
OA807;NA;Bombus;Bombus;terrestris;NA;Obrera;11;6;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA808;NA;Bombus;Bombus;terrestris;NA;Obrera;13;5;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Echium vulgare
OA809;NA;Bombus;Bombus;terrestris;NA;Hembra;29;3;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;NA
OA810;NA;Eucera;NA;nigrilabris;NA;Macho;12;4;2016;San Bernardo;Va;G. Aguado;L.O. A.M;NA
OA811;NA;Eucera;NA;nigrilabris;NA;Macho;11;4;2016;Olmedo;Va;G. Aguado;L.O. A.M;NA
OA812;NA;Eucera;NA;nigrilabris;NA;Hembra;13;5;2016;San Bernardo;Va;G. Aguado;L.O. A.M;NA
OA813;NA;Eucera;NA;nigrilabris;NA;Macho;13;5;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Papaver rhoeas
OA814;NA;Eucera;Hetereucera;cineraria;NA;Macho;29;3;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Prunus dulcis
OA815;NA;Eucera;Eucera;codinai;NA;Macho;14;5;2016;Olmedo;Va;G. Aguado;L.O. A.M;Echium vulgare
OA816;NA;Eucera;Hetereucera;elongatula;NA;Macho;25;8;2016;Toro;Za;G. Aguado;L.O. A.M;Malva sylvestris
OA817;NA;Eucera;Hetereucera;elongatula;NA;Macho;11;4;2016;Olmedo;Va;G. Aguado;L.O. A.M;Taraxacum officinalis
OA818;NA;Melecta ;NA;albifrons;NA;Hembra;11;4;2016;Olmedo;Va;G. Aguado;L.O. A.M;Crataegus monogyna
OA819;NA;Melecta ;NA;luctuosa;NA;Hembra;14;5;2016;Olmedo;Va;G. Aguado;L.O. A.M;NA
OA820;NA;Melecta ;NA;luctuosa;NA;Hembra;14;5;2016;Olmedo;Va;G. Aguado;L.O. A.M;Taraxacum officinalis
OA821;NA;Eucera;Synhalonia;tricincta;NA;Macho;13;5;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Echium vulgare
OA822;NA;Eucera;Synhalonia;tricincta;NA;Macho;10;6;2016;Olmedo;Va;G. Aguado;L.O. A.M;Centaurea sp.
OA823;NA;Eucera;Hetereucera;sp;NA;Hembra;14;5;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Taraxacum officinalis
OA824;NA;Eucera;Eucera;nigrescens;NA;Macho;11;6;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Echium vulgare
OA825;NA;Nomada;NA;agrestis;NA;Macho;11;4;2016;Olmedo;Va;G. Aguado;L.O. A.M;Eruca  vesicaria
OA826;NA;Nomada;NA;agrestis;NA;Hembra;11;4;2016;Olmedo;Va;G. Aguado;L.O. A.M;Eruca  vesicaria
OA827;NA;Nomada;NA;sexfasciata;NA;NA;11;6;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA828;NA;Nomada;NA;succincta;NA;NA;12;7;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Chenopodium quinoa
OA829;NA;Nomada;NA;succincta;NA;NA;25;8;2016;Toro;Za;G. Aguado;L.O. A.M;Rubus sp
OA830;NA;Nomada;NA;succincta;NA;NA;25;8;2016;Toro;Za;G. Aguado;L.O. A.M;Eryngium campestre
OA831;NA;Nomada;NA;sp;NA;NA;13;5;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Taraxacum officinalis
OA832;NA;Nomada;NA;sp;NA;NA;10;6;2016;Olmedo;Va;G. Aguado;L.O. A.M;NA
OA833;NA;Nomada;NA;sp;NA;NA;13;5;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Taraxacum officinalis
OA834;NA;Nomada;NA;sp;NA;NA;20;8;2016;San Bernardo;Va;G. Aguado;L.O. A.M;NA
OA835;NA;Nomada;NA;sp;NA;NA;25;8;2016;Toro;Za;G. Aguado;L.O. A.M;Senecio vulgaris
OA836;NA;NA;NA;NA;NA;NA;24;8;2016;Hornillos de Eresma;Va;G. Aguado;NA;Eryngium campestre
OA837;NA;NA;NA;NA;NA;NA;22;8;2016;Zamaduenas;Va;G. Aguado;NA;NA
OA838;NA;Halictus;Halictus;fulvipes;NA;Macho;13;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Achillea millefolium
OA839;NA;Halictus;Halictus;sexcinctus;NA;Macho;13;5;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA840;NA;Halictus;NA;scabiosae;NA;Macho;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA841;NA;Halictus;NA;scabiosae;NA;Hembra;10;6;2016;Olmedo;Va;G. Aguado;L.O. A.M;Anchusa azurea
OA842;NA;Halictus;NA;scabiosae;NA;Hembra;10;6;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Centaurea sp.
OA843;NA;Halictus;NA;scabiosae;NA;Hembra;13;5;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Echium vulgare
OA844;NA;Halictus;NA;scabiosae;NA;Hembra;15;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Rubus sp
OA845;NA;Halictus;NA;scabiosae;NA;Hembra;15;7;2016;Olmedo;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA846;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Silybum marianum
OA847;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Silybum marianum
OA848;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Centaurea sp.
OA849;NA;Halictus;NA;scabiosae;NA;NA;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Cichorium Intybus
OA850;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA851;NA;Halictus;NA;scabiosae;NA;Hembra;15;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Malva sylvestris
OA852;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA853;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Centaurea sp.
OA854;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA855;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA856;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Silybum marianum
OA857;NA;Halictus;NA;scabiosae;NA;Hembra;13;5;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Echium vulgare
OA858;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Rubus sp
OA859;NA;Halictus;NA;scabiosae;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Rubus sp
OA860;NA;Halictus;NA;scabiosae;NA;Hembra;15;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA861;NA;Halictus;NA;scabiosae;NA;Hembra;24;8;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Helianthus annuus
OA862;NA;Halictus;NA;scabiosae;NA;Hembra;24;8;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Helianthus annuus
OA863;NA;Halictus;NA;scabiosae;NA;Hembra;24;8;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Helianthus annuus
OA864;NA;Halictus;halictus;quadricinctus;NA;Macho;11;6;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Centaurea sp.
OA865;NA;Halictus;halictus;quadricinctus;NA;Macho;12;7;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA866;NA;Halictus;halictus;quadricinctus;NA;Macho;17;7;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA867;NA;Halictus;halictus;quadricinctus;NA;Macho;22;8;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;NA
OA868;NA;Halictus;halictus;quadricinctus;NA;Macho;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Silybum marianum
OA869;NA;Halictus;halictus;quadricinctus;NA;Macho;17;7;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Silybum marianum
OA870;NA;Halictus;halictus;quadricinctus;NA;Macho;17;7;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Rubus sp
OA871;NA;Halictus;halictus;quadricinctus;NA;Macho;10;6;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA872;NA;Halictus;halictus;quadricinctus;NA;Macho;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA873;NA;Halictus;halictus;quadricinctus;NA;Hembra;12;7;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA874;NA;Halictus;halictus;quadricinctus;NA;Hembra;17;7;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Malva sylvestris
OA875;NA;Halictus;halictus;quadricinctus;NA;Hembra;17;7;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Rubus sp
OA876;NA;Halictus;halictus;quadricinctus;NA;Hembra;12;7;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA877;NA;Halictus;halictus;quadricinctus;NA;Hembra;12;7;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;NA
OA878;NA;Halictus;halictus;quadricinctus;NA;Hembra;11;6;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Silybum marianum
OA879;NA;Halictus;halictus;quadricinctus;NA;Hembra;11;6;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Silybum marianum
OA880;NA;Halictus;halictus;quadricinctus;NA;Hembra;13;9;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Senecio vulgaris
OA881;NA;Nomioides ;Nomioides;minutissimus;NA;NA;11;6;2016;Toro;Za;G. Aguado;L.O. A.M;Echium vulgare
OA882;NA;Pseudapis;Nomiapis;diversipes;NA;Macho;15;7;2016;Olmedo;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA883;NA;Pseudapis;Nomiapis;diversipes;NA;Macho;15;7;2016;Olmedo;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA884;NA;Pseudapis;Nomiapis;diversipes;NA;Hembra;12;7;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Chenopodium quinoa
OA885;NA;Pseudapis;Nomiapis;diversipes;NA;Hembra;15;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA886;NA;Pseudapis;Nomiapis;diversipes;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA887;NA;Anthidium;Anthidium;florentinum;NA;Macho;15;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Rubus sp
OA888;NA;Anthidium;Anthidium;florentinum;NA;Macho;15;9;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;NA
OA889;NA;Anthidium;Anthidium;florentinum;NA;Macho;11;6;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Rubus sp
OA890;NA;Anthidium;Anthidium;florentinum;NA;Macho;22;8;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Rubus sp
OA891;NA;Anthidium;Anthidium;florentinum;NA;Macho;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Silybum marianum
OA892;NA;Anthidium;Anthidium;florentinum;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Silybum marianum
OA893;NA;Anthidium;Anthidium;florentinum;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;silybum marianum
OA894;NA;Anthidium;Anthidium;florentinum;NA;Hembra;12;7;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Silybum marianum
OA895;NA;Anthidium;Anthidium;florentinum;NA;Hembra;15;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Rubus sp
OA896;NA;Anthidium;Anthidium;florentinum;NA;Hembra;15;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Rubus sp
OA897;NA;Anthidium;Anthidium;florentinum;NA;Hembra;20;8;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Rubus sp
OA898;NA;Anthidium;Anthidium;florentinum;NA;Hembra;24;8;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Rubus sp
OA899;NA;Anthidiellum;Anthidiellum;strigatum;NA;Macho;22;8;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Senecio vulgaris
OA900;NA;Anthidiellum;Anthidiellum;strigatum;NA;Macho;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Centaurea sp.
OA901;NA;Anthidiellum;Anthidiellum;strigatum;NA;Macho;22;8;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Senecio vulgaris
OA902;NA;Anthidiellum;Anthidiellum;strigatum;NA;Macho;22;8;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA903;NA;Anthidiellum;Anthidiellum;strigatum;NA;NA;22;8;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA904;NA;Anthidium;Proanthidium;oblongatum;NA;Macho;12;7;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Chenopodium quinoa
OA905;NA;Anthidium;Proanthidium;oblongatum;NA;Macho;17;7;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Trifolium pratense
OA906;NA;Anthidium;Proanthidium;oblongatum;NA;Hembra;17;7;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Trifolium pratense
OA907;NA;Anthidium;Proanthidium;oblongatum;NA;Hembra;22;8;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;NA
OA908;NA;Anthidium;Proanthidium;oblongatum;NA;NA;10;6;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Helychrysum stoechas
OA909;NA;Anthidium;Proanthidium;oblongatum;NA;Hembra;22;8;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Centaurea sp.
OA910;NA;Pseudoanthidium;Royanthidium;melanurum;NA;Macho;22;8;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Medicago sativa
OA911;NA;Pseudoanthidium;Royanthidium;melanurum;NA;Hembra;10;6;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Rubus sp
OA912;NA;Pseudoanthidium;Royanthidium;melanurum;NA;Hembra;11;6;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA913;NA;Pseudoanthidium;Royanthidium;melanurum;NA;Hembra;22;8;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA914;NA;Stelis;NA;breviuscula;NA;Hembra;12;7;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Chenopodium quinoa
OA915;NA;Stelis;NA;breviuscula;NA;Hembra;24;8;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Senecio vulgaris
OA916;NA;Stelis;NA;punctulatissima;NA;Hembra;12;4;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;NA
OA917;NA;Stelis;NA;punctulatissima;NA;Hembra;10;6;2016;Olmedo;Va;G. Aguado;L.O. A.M;Rubus sp
OA918;NA;Stelis;NA;punctulatissima;NA;Hembra;24;8;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Eryngium campestre
OA919;NA;Stelis;NA;punctulatissima;NA;Hembra;15;7;2016;Olmedo;Va;G. Aguado;L.O. A.M;Cichorium Intybus
OA920;NA;Megachile;Xanthosarus;lagopoda;NA;Macho;11;6;2016;Vilalba de los Alcores;NA;G. Aguado;L.O. A.M;Silybum marianum
OA921;NA;Megachile;Xanthosarus;lagopoda;NA;Macho;25;8;2016;Toro;Za;G. Aguado;L.O. A.M;Silybum marianum
OA922;NA;Megachile;Xanthosarus;lagopoda;NA;Macho;13;9;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Malva sylvestris
OA923;NA;Chalicodoma ;Chalicodoma;pyrenaica;NA;Hembra;13;5;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Echium vulgare
OA924;NA;Chalicodoma ;Chalicodoma;pyrenaica;NA;Hembra;13;5;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Echium vulgare
OA925;NA;Heriades;NA;crenulatus;NA;NA;14;9;2016;Olmedo;Va;G. Aguado;L.O. A.M;Senecio vulgaris
OA926;NA;Heriades;NA;crenulatus;NA;NA;13;9;2016;San Bernardo;Va;G. Aguado;L.O. A.M;Senecio vulgaris
OA927;NA;Heriades;NA;crenulatus;NA;NA;24;8;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Helychrysum stoechas
OA928;NA;Megachile;Megachile;centuncularis;NA;Macho;22;8;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Malva sylvestris
OA929;NA;Megachile;Megachile;centuncularis;NA;Macho;22;8;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Malva sylvestris
OA930;NA;Megachile;Megachile;centuncularis;NA;Macho;22;8;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Medicago sativa
OA931;NA;Megachile;Megachile;centuncularis;NA;Macho;24;8;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Medicago sativa
OA932;NA;Megachile;Megachile;centuncularis;NA;Macho;24;8;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Medicago sativa
OA933;NA;Megachile;Megachile;centuncularis;NA;Macho;15;7;2016;Olmedo;Va;G. Aguado;L.O. A.M;Echium vulgare
OA934;NA;Megachile;Megachile;centuncularis;NA;NA;20;8;2016;San Bernardo;Va;G. Aguado;NA;Medicago sativa
OA935;NA;Megachile;Megachile;centuncularis;NA;Hembra;14;9;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Medicago sativa
OA936;NA;Megachile;Megachile;centuncularis;NA;Hembra;14;9;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Medicago sativa
OA937;NA;Megachile;Megachile;centuncularis;NA;Hembra;14;9;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Medicago sativa
OA938;NA;Megachile;Megachile;centuncularis;NA;Hembra;14;9;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Medicago sativa
OA939;NA;Heriades;Heriades;crenulatus;NA;Macho;12;7;2016;Zamaduenas;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA940;NA;Heriades;Heriades;crenulatus;NA;Macho;15;7;2016;Hornillos de Eresma;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA941;NA;Heriades;Heriades;crenulatus;NA;Macho;12;7;2016;Auditorio delibes jardines ;Va;G. Aguado;L.O. A.M;Echium vulgare
OA942;NA;Heriades;Heriades;crenulatus;NA;Hembra;15;7;2016;Olmedo;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA943;NA;Heriades;Heriades;crenulatus;NA;Hembra;11;6;2016;Toro;Za;G. Aguado;L.O. A.M;Cirsium arvense
OA944;NA;Heriades;Heriades;crenulatus;NA;Hembra;12;7;2016;Vilalba de los Alcores;Va;G. Aguado;L.O. A.M;Cirsium arvense
OA945;NA;NA;NA;NA;NA;NA;11;6;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Achillea millefolium
OA946;NA;NA;NA;NA;NA;NA;11;6;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Rubus sp
OA947;NA;NA;NA;NA;NA;NA;11;6;2016;Vilalba de los Alcores;Va;G. Aguado;NA;Rubus sp
OA948;NA;NA;NA;NA;NA;NA;11;6;2016;San Bernardo;Va;G. Aguado;NA;Rubus sp
OA949;NA;NA;NA;NA;NA;NA;20;8;2016;San Bernardo;Va;G. Aguado;NA;Medicago sativa
OA950;NA;NA;NA;NA;NA;NA;14;9;2016;Hornillos de Eresma;Va;G. Aguado;NA;Achillea millefolium
OA951;NA;NA;NA;NA;NA;NA;20;8;2016;San Bernardo;Va;G. Aguado;NA;Malva sylvestris
OA952;NA;NA;NA;NA;NA;NA;24;8;2016;Hornillos de Eresma;Va;G. Aguado;NA;Malva sylvestris
OA953;NA;NA;NA;NA;NA;NA;11;6;2016;Zamaduenas;Va;G. Aguado;NA;Achillea millefolium
OA954;NA;NA;NA;NA;NA;NA;24;8;2016;Hornillos de Eresma;Va;G. Aguado;NA;Cirsium arvense
OA955;NA;NA;NA;NA;NA;NA;11;6;2016;Auditorio delibes jardines ;Va;G. Aguado;NA;Cirsium arvense
OA956;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Cirsium arvense
OA957;NA;NA;NA;NA;NA;NA;15;7;2016;Hornillos de Eresma;Va;G. Aguado;NA;Cirsium arvense
OA958;NA;NA;NA;NA;NA;NA;20;8;2016;San Bernardo;Va;G. Aguado;NA;NA
OA959;NA;NA;NA;NA;NA;NA;14;9;2016;Hornillos de Eresma;Va;G. Aguado;NA;Senecio vulgaris
OA960;NA;NA;NA;NA;NA;NA;14;9;2016;Hornillos de Eresma;Va;G. Aguado;NA;Senecio vulgaris
OA961;NA;NA;NA;NA;NA;NA;14;9;2016;Hornillos de Eresma;Va;G. Aguado;NA;Senecio vulgaris
OA962;NA;NA;NA;NA;NA;NA;17;7;2016;San Bernardo;Va;G. Aguado;NA;Echium vulgare
OA963;NA;NA;NA;NA;NA;NA;17;7;2016;San Bernardo;Va;G. Aguado;NA;Echium vulgare
OA964;NA;NA;NA;NA;NA;NA;17;7;2016;San Bernardo;Va;G. Aguado;NA;Echium vulgare
OA965;NA;NA;NA;NA;NA;NA;17;7;2016;San Bernardo;Va;G. Aguado;NA;Echium vulgare
OA966;NA;NA;NA;NA;NA;NA;17;7;2016;San Bernardo;Va;G. Aguado;NA;Echium vulgare
OA967;NA;NA;NA;NA;NA;NA;17;7;2016;San Bernardo;Va;G. Aguado;NA;Rubus sp
OA968;NA;NA;NA;NA;NA;NA;11;6;2016;San Bernardo;Va;G. Aguado;NA;Anchusa azurea
OA969;NA;NA;NA;NA;NA;NA;24;8;2016;Hornillos de Eresma;Va;G. Aguado;NA;Eryngium campestre
OA970;NA;NA;NA;NA;NA;NA;11;6;2016;Vilalba de los Alcores;Va;G. Aguado;NA;NA
OA971;NA;NA;NA;NA;NA;NA;13;9;2016;Auditorio delibes jardines ;Va;G. Aguado;NA;Cichorium Intybus
OA972;NA;NA;NA;NA;NA;NA;11;6;2016;Zamaduenas;Va;G. Aguado;NA;Chenopodium quinoa
OA973;NA;NA;NA;NA;NA;NA;14;9;2016;Olmedo;Va;G. Aguado;NA;Achillea millefolium
