",""id"",""genus"",""species"",""num_individuals"",""sex"",""m_IT"",""day"",""month"",""year"",""collector"",""taxonomist"",""Lat2"",""Long2"""
"4620,3289,""Anthidium"",""oblongatum"",1,""female"",3.8,22,8,1972,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4621,3893,""Osmia"",""caerulescens"",3,""male"",NA,NA,NA,1979,""E. Asensio"",""1 m G. v. d. Zanden,2m Tkalcu"",41.524042,-5.393639"
"4622,3798,""Osmia"",""bidentata"",1,""male"",1.8,27,6,1985,""E. Asensio"",""Tkalcu"",41.524042,-5.393639"
"4623,4046,""Osmia"",""gallarum"",1,""male"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4624,2802,""Lasioglossum"",""minutissimum"",1,""female"",1,10,6,1985,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4625,3719,""Osmia"",""acuticornis"",1,""female"",3,NA,NA,1983,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4626,3909,""Osmia"",""caerulescens"",2,""male"",NA,20,2,1977,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4627,4017,""Osmia"",""fulviventris"",1,""female"",NA,27,5,1980,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4628,3454,""Megachile"",""apicalis"",15,""male"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4629,2740,""Lasioglossum"",""malachurum"",1,""female"",NA,24,3,1977,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4630,3876,""Osmia"",""caerulescens"",1,""female"",2,NA,NA,1972,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4631,34,""Heriades"",""truncorum"",1,""female"",1,27,7,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4632,1797,""Anthophora"",""acervorum"",1,""female"",5,23,3,1973,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4633,3313,""Anthidium"",""punctatum"",1,""female"",NA,10,6,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4634,3444,""Megachile"",""apicalis"",5,""male"",NA,NA,NA,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4635,NA,""Anthophora"",""pubescens"",4,""male"",3,29,7,1976,""E. Asensio"",""L. O. Aguado"",41.524042,-5.393639"
"4636,3782,""Osmia"",""bidentata"",1,""female"",3.2,6,7,1972,""E. Asensio"",""Peters"",41.524042,-5.393639"
"4637,5345,""Systropha"",""curvicornis"",1,""female"",3,16,6,1975,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4638,1571,""Eucera"",""tuberculata"",1,""male"",3.6,27,7,1985,""Gar Ser (Univ. Salamanca)"",""Tkalcu"",41.524042,-5.393639"
"4639,3922,""Osmia"",""cornuta"",5,""male"",NA,23,3,1973,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4640,3964,""Osmia"",""dimidiata"",3,""female"",NA,29,6,1982,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4641,4166,""Osmia"",""submicans"",1,""male"",1.5,2,5,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4642,3792,""Osmia"",""bidentata"",2,""female"",3.2,29,6,1982,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4643,663,""Andrena"",""dorsata"",1,""female"",2.4,8,7,1987,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4644,3879,""Osmia"",""caerulescens"",1,""male"",1.5,18,5,1972,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4645,1146,""Andrena"",""ovatula"",1,""male"",1.75,27,6,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4646,3781,""Osmia"",""bidentata"",1,""male"",2.2,6,7,1972,""E. Asensio"",""Peters"",41.524042,-5.393639"
"4647,3252,""Pseudoanthidium"",""lituratum"",1,""female"",2.2,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4648,1058,""Andrena"",""numida"",1,""female"",3,3,7,1975,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4649,4198,""Osmia"",""tricornis"",1,""male"",3,11,5,1982,""E. Asensio"",""Tkalcu"",41.524042,-5.393639"
"4650,1942,""Anthophora"",""crinipes"",1,""male"",3.8,17,5,1977,""E. Asensio"",""Lieftinck"",41.524042,-5.393639"
"4651,482,""Andrena"",""albopunctata"",1,""female"",4.8,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4652,3658,""Megachile"",""rotundata"",3,""female"",NA,NA,NA,1979,""E. Asensio"",""Van Der Zanden las hembras y Tkalcu el macho que retuvo"",41.524042,-5.393639"
"4653,3936,""Osmia"",""cornuta"",2,""female"",NA,28,4,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4654,3937,""Osmia"",""cornuta"",1,""male"",3,NA,NA,1983,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4655,3410,""Stelis"",""punctulatissima"",1,""female"",2.5,NA,NA,1980,""E. Asensio"",""Van Der Zanden "",41.524042,-5.393639"
"4656,3345,""Anthidiellum"",""strigatum"",1,""female"",NA,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4657,32,""Heriades"",""truncorum"",1,""female"",1,29,6,1982,""E. Asensio"",""Van Der Zanden"",41.524042,-5.393639"
"4658,3451,""Megachile"",""apicalis"",2,""female"",2.5,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4659,3456,""Megachile"",""apicalis"",3,""male"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4660,3935,""Osmia"",""cornuta"",2,""female"",4.9,NA,NA,1980,""E. Asensio"",""Tkalcu"",41.524042,-5.393639"
"4661,914,""Andrena"",""lagopus"",1,""male"",2,24,3,1977,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4662,90,""Coelioxys"",""haemorrhoa"",1,""female"",2,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4663,30,""Heriades"",""truncorum"",1,""male"",1,29,6,1977,""E. Asensio"",""Van Der Zanden"",41.524042,-5.393639"
"4664,3485,""Megachile"",""centuncularis"",3,""male"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4665,1320,""Andrena"",""verticalis"",5,""male"",NA,29,6,1982,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4666,4593,""Megabombus"",""muscorum"",1,""female"",8,22,9,1975,""E. Asensio"",""Tkalcu"",41.524042,-5.393639"
"4667,5299,""Nomioides"",""minutissima"",2,""female"",NA,29,6,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4668,655,""Andrena"",""dorsata"",3,""female"",NA,29,6,1982,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4669,3475,""Megachile"",""centuncularis"",6,""female"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4670,3663,""Megachile"",""rotundata"",2,""male"",NA,NA,NA,1979,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4671,2350,""Halictus"",""patellatus"",1,""female"",1.9,10,6,1985,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4672,3523,""Megachile"",""ericetorum"",1,""female"",4.3,29,6,1982,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4673,3364,""Stelis"",""breviuscula"",3,""male"",NA,NA,NA,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4674,4199,""Osmia"",""tricornis"",5,""female"",NA,28,4,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4675,2065,""Anthophora"",""pubescens"",1,""male"",3,NA,NA,1978,""E. Asensio"",""J. Herrera"",41.524042,-5.393639"
"4676,165,""Lithurgus"",""cornutus"",1,""male"",3.5,29,7,1975,""E. Asensio"",""Van Der Zanden"",41.524042,-5.393639"
"4677,336,""Panurgus"",""cephalotes"",1,""female"",2.5,16,6,1975,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4678,3666,""Megachile"",""rotundata"",2,""male"",NA,NA,NA,1982,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4679,1837,""Anthophora"",""acervorum"",1,""male"",NA,16,3,1983,""Cristina Gallego (Univ. Salamanca)"",""Asensio"",41.524042,-5.393639"
"4680,2138,""Amegilla"",""candens"",1,""male"",3,3,7,1975,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4681,3436,""Megachile"",""apicalis"",10,""female"",2.5,NA,NA,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4682,3522,""Megachile"",""ericetorum"",1,""female"",NA,NA,NA,1980,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4683,3669,""Megachile"",""rotundata"",4,""male"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4684,3974,""Osmia"",""dimidiata"",1,""female"",3,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4685,781,""Andrena"",""flavipes"",1,""female"",NA,24,3,1977,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4686,201,""Melecta"",""punctata"",1,""male"",3.6,26,1,1975,""E. Asensio"",""Lieftinck"",41.524042,-5.393639"
"4687,3365,""Stelis"",""breviuscula"",3,""female"",NA,27,7,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4688,1796,""Anthophora"",""acervorum"",1,""male"",4.5,23,3,1973,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4689,3253,""Pseudoanthidium"",""lituratum"",1,""female"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4690,169,""Lithurgus"",""cornutus"",1,""male"",3.3,27,7,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4691,762,""Andrena"",""flavipes"",1,""female"",NA,3,7,1975,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4692,3670,""Megachile"",""rotundata"",1,""male"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4693,2735,""Lasioglossum"",""malachurum"",1,""female"",NA,16,6,1975,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4694,3959,""Osmia"",""dimidiata"",2,""female"",3,20,6,1977,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4695,4840,""Dasypoda"",""dusmeti"",1,""male"",2.4,16,6,1975,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4696,141,""Lithurgus"",""cephalotes"",1,""male"",4,10,8,1980,""T. Garc?a "",""Asensio"",41.524042,-5.393639"
"4697,145,""Lithurgus"",""chrysurus"",3,""female"",3.5,29,7,1975,""E. Asensio"",""Van Der Zanden"",41.524042,-5.393639"
"4698,3961,""Osmia"",""dimidiata"",2,""female"",NA,NA,NA,1979,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4699,3346,""Anthidiellum"",""strigatum"",1,""male"",2.1,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4700,3962,""Osmia"",""dimidiata"",1,""male"",2.5,NA,NA,1979,""E. Asensio"",""Tkalcu"",41.524042,-5.393639"
"4701,3875,""Osmia"",""caerulescens"",4,""male"",NA,NA,NA,1972,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4702,5045,""Ceratina"",""cucurbitina"",1,""female"",NA,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4703,3196,""Anthidium"",""florentinum"",1,""female"",4,29,6,1977,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4704,35,""Heriades"",""truncorum"",2,""male"",NA,27,7,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4705,3657,""Megachile"",""rotundata"",1,""male"",NA,NA,NA,1979,""E. Asensio"",""Van Der Zanden las hembras y Tkalcu el macho que retuvo"",41.524042,-5.393639"
"4706,4226,""Metallinella"",""brevicornis"",1,""female"",2.7,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4707,3977,""Osmia"",""dimidiata"",1,""female"",3,10,6,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4708,4173,""Osmia"",""tricornis"",1,""female"",4.4,18,5,1972,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4709,196,""Melecta"",""punctata"",1,""male"",3.5,29,1,1975,""E. Asensio"",""Lieftinck"",41.524042,-5.393639"
"4710,264,""Epeolus"",""cruciger"",1,""female"",1.8,27,6,1975,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4711,2372,""Halictus"",""quadripartitus"",1,""male"",NA,27,6,1975,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4712,3281,""Reanthidium"",""nigricolle"",1,""male"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4713,240,""Thyreus"",""ramosus"",1,""female"",2.9,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4714,3363,""Stelis"",""breviuscula"",2,""female"",NA,NA,NA,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4715,2557,""Lasioglossum"",""brevicorne"",1,""female"",1.2,16,6,1975,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4716,1330,""Andrena"",""verticalis"",1,""male"",1,29,6,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4717,5303,""Nomioides"",""minutissima"",3,""male"",NA,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4718,67,""Coelioxys"",""aurolimbata"",1,""female"",3,29,6,1977,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4719,3953,""Osmia"",""dimidiata"",1,""male"",2.5,NA,NA,1972,""E. Asensio"",""Peters (solo sp)"",41.524042,-5.393639"
"4720,3387,""Stelis"",""phaeoptera"",1,""female"",2.4,NA,NA,1978,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4721,4187,""Osmia"",""tricornis"",3,""female"",NA,17,5,1977,""E. Asensio"",""1 h G. v. d. Zanden y 2 h Tkalcu"",41.524042,-5.393639"
"4722,4971,""Ceratina"",""chalcites"",1,""male"",NA,3,10,1975,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4723,4007,""Osmia"",""fulviventris"",1,""female"",2.9,29,6,1977,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4724,761,""Andrena"",""flavipes"",1,""female"",NA,16,6,1975,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4725,3528,""Megachile"",""ericetorum"",1,""female"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4726,3195,""Anthidium"",""florentinum"",2,""female"",4.5,29,7,1975,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4727,3412,""Stelis"",""punctulatissima"",1,""female"",2.5,NA,NA,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4728,5354,""Systropha"",""planidens"",1,""female"",NA,16,6,1975,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4729,NA,""Prosopis"",""gibbus"",2,""male"",1,20,6,1980,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4730,3719,""Osmia"",""acuticornis"",1,""female"",NA,NA,NA,1983,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4731,483,""Andrena"",""albopunctata"",1,""male"",2.7,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4732,3492,""Megachile"",""centuncularis"",1,""male"",NA,NA,NA,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4733,114,""Coelioxys"",""rufocaudata"",10,""female"",NA,NA,NA,1979,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4734,156,""Lithurgus"",""chrysurus"",1,""male"",3,27,7,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4735,952,""Andrena"",""medeninensis"",1,""female"",2,24,3,1977,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4736,157,""Lithurgus"",""chrysurus"",1,""female"",3.5,27,7,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4737,1954,""Anthophora"",""crinipes"",2,""female"",NA,11,5,1982,""E. Asensio"",""J. Herrera"",41.524042,-5.393639"
"4738,2090,""Anthophora"",""senescens"",1,""female"",1,24,3,1977,""E. Asensio"",""Lieftinck"",41.524042,-5.393639"
"4739,3222,""Icteranthidium"",""grohmanni"",1,""female"",3.6,8,7,1986,""E.  Asensio"",""Asensio"",41.524042,-5.393639"
"4740,3280,""Reanthidium"",""nigricolle"",1,""female"",4,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4741,210,""Melecta"",""tuberculata"",1,""female"",5,11,5,1982,""E. Asensio"",""Tkalcu"",41.524042,-5.393639"
"4742,3921,""Osmia"",""cornuta"",5,""female"",NA,23,3,1973,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4743,121,""Coelioxys"",""rufocaudata"",2,""female"",1.5,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4744,3659,""Megachile"",""rotundata"",2,""male"",NA,NA,NA,1979,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4745,3437,""Megachile"",""apicalis"",5,""male"",NA,NA,NA,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4746,NA,""Osmia"",""anceyi"",1,""male"",1.5,29,5,1977,""E. Asensio"",""Zanden"",41.524042,-5.393639"
"4747,1328,""Andrena"",""verticalis"",2,""female"",NA,2,5,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4748,4110,""Osmia"",""rufa"",1,""female"",3.5,14,5,1974,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4749,3037,""Lasioglossum"",""albocinctum"",1,""female"",NA,27,6,1985,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4750,4247,""Colletes"",""caspicus"",1,""female"",3.2,6,4,1983,""M. Hdez. A (Univ. Salamanca)"",""Warncke"",41.524042,-5.393639"
"4751,2478,""Halictus"",""smaragdulus"",1,""female"",1,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4752,3014,""Lasioglossum"",""aegyptiellum"",1,""female"",NA,29,6,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4753,316,""Panurgus"",""canescens"",1,""female"",0.7,27,6,1975,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4754,2064,""Anthophora"",""pubescens"",1,""female"",3.9,29,7,1975,""E. Asensio"",""Lieftinck"",41.524042,-5.393639"
"4755,3934,""Osmia"",""cornuta"",1,""male"",NA,NA,NA,1979,""E. Asensio"",""Tkalcu"",41.524042,-5.393639"
"4756,3367,""Stelis"",""breviuscula"",7,""female"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4757,1321,""Andrena"",""verticalis"",1,""female"",1.2,29,6,1982,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4758,853,""Andrena"",""haemorrhoa"",1,""male"",2,6,3,1983,""C. Gallego"",""Warncke"",41.524042,-5.393639"
"4759,4970,""Ceratina"",""chalcites"",3,""female"",NA,3,10,1975,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4760,4200,""Osmia"",""tricornis"",4,""male"",4.4,28,4,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4761,659,""Andrena"",""dorsata"",2,""male"",NA,16,3,1983,""C. Gallego"",""Warncke"",41.524042,-5.393639"
"4762,3386,""Stelis"",""phaeoptera"",1,""female"",NA,17,5,1977,""E. Asensio"",""Asensio conf.Tkalcu"",41.524042,-5.393639"
"4763,4473,""Prosopis"",""variegatus"",1,""male"",NA,29,6,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4764,4047,""Osmia"",""gallarum"",3,""female"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4765,3635,""Megachile"",""pilidens"",1,""female"",3,27,6,1985,""E. Asensio"",""Asensio conf.Tk."",41.524042,-5.393639"
"4766,3972,""Osmia"",""dimidiata"",5,""male"",NA,NA,NA,1983,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4767,12,""Heriades"",""crenulatus"",1,""male"",1,29,6,1982,""E. Asensio"",""Van Der Zanden"",41.524042,-5.393639"
"4768,4112,""Osmia"",""rufa"",1,""female"",3.5,6,6,1979,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4769,3453,""Megachile"",""apicalis"",8,""female"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4770,2949,""Lasioglossum"",""subaenescens"",1,""female"",NA,2,5,1985,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4771,320,""Panurgus"",""canescens"",4,""male"",NA,29,6,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4772,3975,""Osmia"",""dimidiata"",1,""male"",2.5,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4773,3482,""Megachile"",""centuncularis"",2,""male"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4774,3944,""Hoplitis"",""crenulata"",2,""female"",2,29,6,1982,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4775,239,""Thyreus"",""ramosus"",1,""female"",3,27,6,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4776,3280,""Reanthidium"",""nigricolle"",6,""female"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4777,880,""Andrena"",""hispania"",1,""female"",4.5,27,6,1985,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4778,14,""Heriades"",""crenulatus"",1,""female"",1.3,NA,NA,1983,""E. Asensio"",""Van Der Zanden"",41.524042,-5.393639"
"4779,3963,""Osmia"",""dimidiata"",1,""female"",3,NA,NA,1979,""E. Asensio"",""Tkalcu"",41.524042,-5.393639"
"4780,924,""Andrena"",""lepida"",1,""male"",1.6,16,6,1975,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4781,2503,""Halictus"",""subauratus"",2,""female"",NA,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4782,5106,""Ceratina"",""dentiventris"",2,""male"",NA,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4783,3363,""Stelis"",""breviuscula"",1,""female"",2,NA,NA,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4784,10,""Heriades"",""crenulatus"",1,""female"",1.2,NA,NA,1980,""E. Asensio"",""Van Der Zanden"",41.524042,-5.393639"
"4785,5355,""Systropha"",""planidens"",1,""female"",2.5,27,6,1975,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4786,71,""Coelioxys"",""aurolimbata"",1,""female"",3,29,6,1982,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4787,4256,""Colletes"",""daviesanus"",1,""male"",2,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4788,3479,""Megachile"",""centuncularis"",8,""female"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4789,122,""Coelioxys"",""rufocaudata"",2,""male"",2,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4790,130,""Dioxys"",""cincta"",1,""female"",3,27,6,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4791,1242,""Andrena"",""tenuistriata"",1,""female"",NA,29,6,1982,""E. Asensio"",""Warncke"",41.524042,-5.393639"
"4792,2987,""Lasioglossum"",""villosulum"",3,""female"",NA,2,5,1985,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4793,3786,""Osmia"",""bidentata"",3,""female"",NA,29,7,1975,""E. Asensio"",""Tkalcu"",41.524042,-5.393639"
"4794,115,""Coelioxys"",""rufocaudata"",17,""male"",NA,NA,NA,1979,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4795,3366,""Stelis"",""breviuscula"",8,""male"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4796,1822,""Anthophora"",""acervorum"",1,""male"",4.5,24,3,1977,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4797,4852,""Dasypoda"",""hirtipes"",1,""female"",3.8,10,8,1975,""A. Escudero (U. Salamanca)"",""Asensio"",41.524042,-5.393639"
"4798,3036,""Lasioglossum"",""albocinctum"",1,""female"",2.9,2,5,1985,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4799,607,""Andrena"",""carbonaria"",1,""male"",2.4,8,7,1986,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4800,1965,""Anthophora"",""crinipes"",1,""male"",4,27,4,1987,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4801,389,""Camptopaeum"",""friesei"",1,""male"",1.4,10,7,1983,""S. Fdez. Gayubo  (Univ. Salamanca)"",""Asensio"",41.524042,-5.393639"
"4802,2863,""Lasioglossum"",""pauperatum"",2,""female"",NA,2,5,1985,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4803,2891,""Lasioglossum"",""planulum"",1,""female"",1,2,5,1975,""E. Asensio"",""Ebmer"",41.524042,-5.393639"
"4804,3355,""Anthidium"",""taeniatum"",1,""male"",NA,27,6,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4805,5118,""Ceratina"",""nigrolabiata"",1,NA,NA,NA,NA,NA,""Parker"",""Daly"",41.524042,-5.393639"
"4806,197,""Melecta"",""punctata"",1,""female"",3.8,29,1,1975,""E. Asensio"",""Lieftinck"",41.524042,-5.393639"
"4807,626,""Andrena"",""cinerea"",1,""male"",2,2,5,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4808,3452,""Megachile"",""apicalis"",14,""female"",NA,NA,NA,1985,""E. Asensio"",""Asensio"",41.524042,-5.393639"
"4809,3656,""Megachile"",""rotundata"",1,""female"",NA,22,9,1975,""E. Asensio"",""Tkalcu"",41.524042,-5.393639"
"4810,3794,""Osmia"",""bidentata"",1,""female"",2.1,NA,NA,1982,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4811,4195,""Osmia"",""tricornis"",1,""male"",NA,NA,NA,1980,""E. Asensio"",""G. v. d. Zanden"",41.524042,-5.393639"
"4812,3954,""Osmia"",""dimidiata"",1,""female"",2.5,NA,NA,1972,""E. Asensio"",""Peters (solo sp)"",41.524042,-5.393639"
"4813,9,""Heriades"",""crenulatus"",1,""female"",1.2,24,7,1975,""E. Asensio"",""Asensio"",41.524042,-5.393639"
