nNoCatalogo;bTipo;nNoCatTipos;tCategoTipo;nEjemplares;Superfamilia;Familia;Subfamilia;tGenero;tSubgenero;tEspecie;Infra;tAutor;tNotas;tNotasTaxonomicas;LocalidadOrig;tLocalidad;tMunicipio;Provincia;Comunidad;Pais;tFechaCaptura;nDia;nMes;nAnio;nDia2;nMes2;nAnio2;tColector;tNotasCaptura;tAltitud;tUTM;tSexo;tProcedencia;tAutorDeterminacion;nAnioDeterminacion;tEtiquetaEn;NotasFechas
313097;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;;agilissima;;(Scopoli, 1770);Número 68 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo I.pdf;Etiqueta: a72-2019 Andrena agilissima (hembra) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;10-IV-2019;10;4;2019;;;;J.L. Ruiz de la Cuesta;;;;hembra;;Ruiz de la Cuesta;2021;ejemplar;
302443;FALSKT;;;1;Apoidea;Apidae;Xylocopinae;Ceratina;Euceratina;dallatorreana;;Friese, 1896;;;Montarco;Rivas-Vaciamadrid;;Madrid;Madrid;España;19-VII-06;19;7;1906;;;;sin datos;;;;hembra;Colección Cabrera;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
302444;FALSKT;;;1;Apoidea;Apidae;Xylocopinae;Ceratina;Euceratina;dallatorreana;;Friese, 1896;;;Montarco;Rivas-Vaciamadrid;;Madrid;Madrid;España;19-VIII-01;19;8;1901;;;;sin datos;;;;hembra;Colección Cabrera;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
302445;FALSKT;;;1;Apoidea;Apidae;Xylocopinae;Ceratina;Euceratina;dallatorreana;;Friese, 1896;;;Montarco;Rivas-Vaciamadrid;;Madrid;Madrid;España;31-VIII-06;21;8;1906;;;;sin datos;;;;hembra;Colección Cabrera;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
302446;FALSKT;;;1;Apoidea;Apidae;Xylocopinae;Ceratina;Euceratina;dallatorreana;;Friese, 1896;;;El Pardo;El Pardo;Madrid;Madrid;Madrid;España;15-VIII-06;15;8;1906;;;;sin datos;;;;hembra;Colección Cabrera;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
302447;FALSKT;;;1;Apoidea;Apidae;Xylocopinae;Ceratina;Euceratina;dallatorreana;;Friese, 1896;;;Elche;Elche;;Alicante;Comunidad Valenciana;España;1950;;;1950;;;;E. Pons;;;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
302448;FALSKT;;;1;Apoidea;Apidae;Xylocopinae;Ceratina;Euceratina;dallatorreana;;Friese, 1896;;;Barinas;Barinas;;Murcia;Murcia;España;10-VII-51;10;7;1951;;;;Andreu;;;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
313127;FALSKT;;;1;Apoidea;Apidae;Apinae;Anthophora;;aestivalis;;(Panzer, 1801);Número 25 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo I.pdf;Etiqueta: a256-2020 Anthophora aestivalis (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;9-XII-2020;9;12;2020;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
313098;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Zonandrena;flavipes;;Panzer, 1799;Número 263 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo III.pdf;Etiqueta: a28-2021 Andrena flavipes (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;25-II-2021;25;2;2021;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
313099;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Zonandrena;flavipes;;Panzer, 1799;Número 83 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo I.pdf;Etiqueta: a19-2019 Andrena flavipes (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;2-III-2019;2;3;2019;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
313100;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Zonandrena;flavipes;;Panzer, 1799;Número 36 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo I.pdf;Etiqueta: a73-2020 Andrena flavipes (hembra) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;4-IV-2020;4;4;2020;;;;J.L. Ruiz de la Cuesta;;;;hembra;;Ruiz de la Cuesta;2021;ejemplar;
313101;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Biareolina;lagopus;;Latreille, 1809;Número 272 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo III.pdf;Etiqueta: a31-2021 Andrena lagopus (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;3-III-2021;3;3;2021;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
313102;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Micrandrena;nana;;(Kirby, 1802);Número 267 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo III.pdf;Etiqueta: a86-2020 Andrena nana (hembra) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;10-IV-2020;10;4;2020;;;;J.L. Ruiz de la Cuesta;;;;hembra;;Ruiz de la Cuesta;2021;ejemplar;
313103;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Chlorandrena;senecionis;;Pérez, 1895;Número 171 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo II.pdf;Etiqueta: a106-2020 Andrena senecionis (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;15-IV-2020;15;4;2020;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
313104;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Suandrena;suerinensis;;Friese, 1884;Número 2 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo I.pdf;Etiqueta: a15-2020 Andrena suerinensis (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;6-II-2020;6;2;2020;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
313105;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;;thoracica;;(Fabricius, 1775);Número 266 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo III.pdf;Etiqueta: a30-2021 Andrena thoracica (hembra) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;28-II-2021;28;2;2021;;;;J.L. Ruiz de la Cuesta;;;;hembra;;Ruiz de la Cuesta;2021;ejemplar;
295697;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Truncandrena;medeninensis;;Pérez, 1895;;Etiquetas: Andrena medeninensis Pér. det. Dr. Warncke // Andrena (Truncandr.) medeninensis Pérez, 1895 (macho) det. P. Álvarez, 2021;Villaviciosa;Villaviciosa de Odón;;Madrid;Madrid;España;sin datos;;;1891;;;1933;Escalera;;;;macho;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;1891-1933
295702;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Chlorandrena;livens;;Pérez, 1895;;Etiquetas: Andrena (hembra) livens Pér. W. Grünwaldt det. // Andr. (Chlorandrena) livens Pérez, 1895 (hembra) det. P. Álvarez, 2021;Villaharta // (Córdoba);Villaharta;;Córdoba;Andalucía;España;27-IV-1929;27;4;1929;;;;J. Dusmet;;;;hembra;Colección Dusmet;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295703;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Chlorandrena;livens;;Pérez, 1895;;Etiquetas: Andrena (macho) livens Pér. W. Grünwaldt det. // Andr. (Chlorandrena) livens Pérez, 1895 (macho) det. P. Álvarez, 2021;Villaharta // (Córdoba);Villaharta;;Córdoba;Andalucía;España;27-IV-1929;27;4;1929;;;;J. Dusmet;;;;macho;Colección Dusmet;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295704;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Chlorandrena;livens;;Pérez, 1895;;Etiquetas: Andrena livens Pér. det. Dr. Warncke. // Andr. (Chlorandrena) livens Pérez, 1895 (macho) det. P. Álvarez, 2021;Castellón;Castellón;;Castellón;Comunidad Valenciana;España;18-IV-21;18;4;1921;;;;Dusmet;;;;macho;Colección Dusmet;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295705;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Chlorandrena;livens;;Pérez, 1895;;Etiquetas: Andrena livens Pér. det. Dr. Warncke. // Andr. (Chlorandrena) livens Pérez, 1895 (hembra) det. P. Álvarez, 2021;Madrid;Madrid;;Madrid;Madrid;España;12-5-23;12;5;1923;;;;Dusmet;;;;hembra;Colección Dusmet;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
311865;FALSKT;;;1;Apoidea;Colletidae;Colletinae;Colletes;;hederae;;Schmidt & Westrich, 1993;;;Jardín MNCN, Madrid;Madrid;;Madrid;Madrid;España;29/09/2021;29;9;2021;;;;M. París;Volando alrededor de hiedra;;;macho;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
311866;FALSKT;;;1;Apoidea;Colletidae;Colletinae;Colletes;;hederae;;Schmidt & Westrich, 1993;;;Jardín MNCN, Madrid;Madrid;;Madrid;Madrid;España;29/09/2021;29;9;2021;;;;M. París;Volando alrededor de hiedra;;;macho;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
313174;FALSKT;;;1;Apoidea;Apidae;Apinae;Tetralonia;;dentata;;(Germar, 1839);Número 192 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo II.pdf;Etiqueta: a181-2019 Tetralonia dentata (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;3-VIII-2019;3;8;2019;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
313132;FALSKT;;;1;Apoidea;Apidae;Apinae;Anthophora;;dispar;;Lepeletier, 1841;Número 240 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo III.pdf;Etiqueta: a5-2021 Anthophora dispar (hembra) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;18-I-2021;18;1;2021;;;;J.L. Ruiz de la Cuesta;;;;hembra;;Ruiz de la Cuesta;2021;ejemplar;
313133;FALSKT;;;1;Apoidea;Apidae;Apinae;Anthophora;;fulvitarsis;;Brullé, 1832;Número 299 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo III.pdf;Etiqueta: a100-2021 Anthophora fulvitarsis (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;7-IV-2021;7;4;2021;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
313134;FALSKT;;;1;Apoidea;Apidae;Apinae;Anthophora;;leucophaea;;Pérez, 1879;Número 246 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo III.pdf;Etiqueta: a20-2021 Anthophora leucophaea (hembra) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;19-II-2021;19;2;2021;;;;J.L. Ruiz de la Cuesta;;;;hembra;;Ruiz de la Cuesta;2021;ejemplar;
313135;FALSKT;;;1;Apoidea;Apidae;Apinae;Anthophora;;mucida;;Gribodo, 1873;Número 262 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo III.pdf;Etiqueta: a26-2021 Anthophora mucida (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;25-II-2021;25;2;2021;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
313136;FALSKT;;;1;Apoidea;Apidae;Apinae;Anthophora;;salviae;;(Morawitz, 1876);Número 287 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo III.pdf;Etiqueta: a62-2021 Anthophora salviae (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;18-III-2021;18;3;2021;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
313138;FALSKT;;;1;Apoidea;Apidae;Apinae;Bombus;Megabombus;ruderatus;;(Fabricius, 1775);Número 100 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo I.pdf;Etiqueta: a117-2019 Bombus ruderatus (hembra) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;22-V-2019;22;5;2019;;;;J.L. Ruiz de la Cuesta;;;;hembra;;Ruiz de la Cuesta;2021;ejemplar;
313175;FALSKT;;;1;Apoidea;Apidae;Apinae;Tetralonia;;iberica;;Dusmet, 1926;Número 298 de Z:\Ingresos\Donaciones\RuizDeLaCuesta_JoseLuis\MNCN Cortijo La Longuera Tomo III.pdf;Etiqueta: a230-2020 Tetralonia iberica (macho) Ruiz de la Cuesta det.;GR: Órgiva, Cortijo La Longuera, pago Tíjola;Órgiva;;Granada;Andalucía;España;22-VIII-2020;22;8;2009;;;;J.L. Ruiz de la Cuesta;;;;macho;;Ruiz de la Cuesta;2021;ejemplar;
295109;FALSKT;;;1;Apoidea;Andrenidae;Panurginae;Panurgus;Panurgus;calcaratus;;(Scopoli, 1763);;;Mijas Costa (Málaga) Río Fuengirola;Mijas Costa;;Málaga;Andalucía;España;(11-14)-VI-2018;11;6;2018;14;6;2018;F. Frenso;Yellow pan trap;;;macho;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295110;FALSKT;;;1;Apoidea;Andrenidae;Panurginae;Panurgus;Panurgus;calcaratus;;(Scopoli, 1763);;;Mijas Costa (Málaga) Arroyo de los Pilones;Mijas Costa;;Málaga;Andalucía;España;17-VI-2018;17;6;2018;;;;F. Frenso;Yellow pan trap;;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295111;FALSKT;;;1;Apoidea;Andrenidae;Panurginae;Panurgus;Panurgus;calcaratus;;(Scopoli, 1763);;;Mijas Costa (Málaga) Arroyo de los Pilones;Mijas Costa;;Málaga;Andalucía;España;17-VI-2018;17;6;2018;;;;F. Frenso;Yellow pan trap;;;macho;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295112;FALSKT;;;1;Apoidea;Andrenidae;Panurginae;Panurgus;Panurgus;calcaratus;;(Scopoli, 1763);;;Mijas Costa (Málaga) Río Fuengirola;Mijas Costa;;Málaga;Andalucía;España;21-VI-2018;21;6;2018;;;;F. Frenso;Yellow pan trap;;;macho;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295142;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Simandrena;antigana;;Pérez, 1895;;Etiquetas: Andrena antigana Pér. det. Dr. Warncke // Andrena (Simandr.) antigana Pérez, 1895 (hembra) dt. P. Álvarez, 2021;Puerto Santa María;Puerto de Santa María;;Cádiz;Andalucía;España;sin datos;1;5;1927;15;5;1927;Dusmet;;;;hembra;Colección Dusmet;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295684;FALSKT;;;1;Apoidea;Andrenidae;Andreninae;Andrena;Simandrena;lepida;;Schenck, 1861;;Etiquetas: Andrena lepida Schck det. Dr. Warncke // Andrena (Simandr.) lepida Schenck, 1861 (hembra) det. P. Álvarez, 2021;Madrid;Madrid;;Madrid;Madrid;España;8-6-36;8;6;1936;;;;Dusmet;;;;hembra;Colección Dusmet;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295877;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Seladonia;;subaurata;;(Rossi, 1792);;;Sierra de Alceo (León);Sierra deAlceo;;León;Castilla y León;España;3-VIII-2016;3;8;2016;;;;E.F. Vidal & A.R. Fandiño;;;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295878;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Seladonia;;subaurata;;(Rossi, 1792);;;Calomarde (Teruel);Calomarde;;Teruel;Aragón;España;6-VII-2019;6;7;2019;;;;M. Toribio;Yellow pan trap;;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295879;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Seladonia;;seladonia;;(Fabricius, 1794);;;Calomarde (Teruel);Calomarde;;Teruel;Aragón;España;6-VII-2019;6;7;2019;;;;M. Toribio;;;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295882;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Halictus;;maculatus;;Smith, 1848;;;Valle La Peral (Lena) (Asturias);Valle La Peral;Lena;Asturias;Asturias;España;11-VIII-2018;11;8;2018;;;;F. Fresno;Yellow pan trap;900 m.;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295883;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Halictus;;maculatus;;Smith, 1848;;;Valle La Peral (Lena) (Asturias);Valle La Peral;Lena;Asturias;Asturias;España;11-VIII-2018;11;8;2018;;;;F. Fresno;Yellow pan trap;900 m.;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295884;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Halictus;;maculatus;;Smith, 1848;;;Valle La Peral (Lena) (Asturias);Valle La Peral;Lena;Asturias;Asturias;España;12-VIII-2018;12;8;2018;;;;F. Fresno;Yellow pan trap;900 m.;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295885;FALSKT;;;1;Apoidea;Halictidae;Nomioidinae;Nomioides;;facilis;;(Smith, 1853);;;Mijas Costa (Málaga) Río Fuengirola;Mijas Costa;;Málaga;Andalucía;España;10-VI-2018;10;6;2018;;;;F. Fresno;Yellow pan trap;;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295886;FALSKT;;;1;Apoidea;Halictidae;Nomioidinae;Nomioides;;facilis;;(Smith, 1853);;;Mijas Costa (Málaga) Río Fuengirola;Mijas Costa;;Málaga;Andalucía;España;10-VI-2018;10;6;2018;;;;F. Fresno;Yellow pan trap;;;hembra;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
295887;FALSKT;;;1;Apoidea;Colletidae;Hylaeinae;Hylaeus;Prosopis;pictus;;(Smith, 1853);;;Mijas Costa (Málaga) Río Fuengirola;Mijas Costa;;Málaga;Andalucía;España;18-VI-2018;18;6;2018;;;;F. Fresno;Yellow pan trap;;;macho;;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280143;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Sphecodes;;puncticeps;;Thomson, 1870;;Etiquetas: Sphecodes puncticeps Thomson, 1870 hembra det. P. Álvarez 2021.;La Isla (Asturias);La Isla;Colunga;Asturias;Asturias;España;7-VIII-2011;7;8;2011;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280144;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Sphecodes;;puncticeps;;Thomson, 1870;;Etiquetas: Sphecodes puncticeps Thomson, 1870 hembra det. P. Álvarez 2021.;Caravia (Asturias);;Caravia;Asturias;Asturias;España;28-VII-2009;28;7;2009;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280145;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Sphecodes;;puncticeps;;Thomson, 1870;;Etiquetas: Sphecodes puncticeps Thomson, 1870 hembra det. P. Álvarez 2021.;Cabo de Peñas (Asturias);Cabo Peñas;Gozón/Carreño;Asturias;Asturias;España;25-VIII-2012;25;8;2012;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280146;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Sphecodes;;puncticeps;;Thomson, 1870;;Etiquetas: Sphecodes puncticeps Thomson, 1870 hembra det. P. Álvarez 2021.;Colunga (Asturias);;Colunga;Asturias;Asturias;España;17-VIII-2007;17;8;2007;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280147;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Sphecodes;;puncticeps;;Thomson, 1870;;Etiquetas: Sphecodes puncticeps Thomson, 1870 hembra det. P. Álvarez 2021.;Barcial del Barco (ZA);Barcial del Barco;;Zamora;Castilla y León;España;21-V-2012;21;5;2012;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280148;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Sphecodes;;puncticeps;;Thomson, 1870;;Etiquetas: Sphecodes puncticeps Thomson, 1870 hembra det. P. Álvarez 2021.;Arévalo (Ávila);Arévalo;;Ávila;Castilla y León;España;1-15.08.2006;1;8;2006;15;8;2006;Gayubo et al.;Primilla TMB;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280149;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Sphecodes;;puncticeps;;Thomson, 1870;;Etiquetas: Sphecodes puncticeps Thomson, 1870 hembra det. P. Álvarez 2021.;Lastras de Cuéllar (SG);Lastras de Cuéllar;;Segovia;Castilla y León;España;20-VI-2009;20;6;2009;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280150;FALSKT;;;1;Apoidea;Halictidae;Halictinae;Sphecodes;;puncticeps;;Thomson, 1870;;Etiquetas: Sphecodes puncticeps Thomson, 1870 hembra det. P. Álvarez 2021.;Palacio Felgueras (Lena, Asturias);Palacio Felgueras;Lena;Asturias;Asturias;España;19.07.2016;19;7;2016;;;;F. Fresno;Platos;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280153;FALSKT;;;1;Apoidea;Apidae;Nomadinae;Nomada;;bifasciata;;Olivier, 1811;;Etiquetas: Nomada bifasciata Olivier, 1811 hembra det. P. Álvarez 2021.;Beniarrés (Alicante);Beniarrés;;Alicante;Comunidad Valenciana;España;29-VI-1983;29;6;1983;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280154;FALSKT;;;1;Apoidea;Apidae;Nomadinae;Nomada;;bifasciata;;Olivier, 1811;;Etiquetas: Nomada bifasciata Olivier, 1811 hembra det. P. Álvarez 2021.;Cercedilla (Madrid);Cercedilla;;Madrid;Madrid;España;5-VII-1981;5;7;1981;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280155;FALSKT;;;1;Apoidea;Apidae;Nomadinae;Nomada;;bifasciata;;Olivier, 1811;;Etiquetas: Nomada bifasciata Olivier, 1811 hembra det. P. Álvarez 2021.;Cercedilla (Madrid);Cercedilla;;Madrid;Madrid;España;5-VII-1981;5;7;1981;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280156;FALSKT;;;1;Apoidea;Apidae;Nomadinae;Nomada;;bifasciata;;Olivier, 1811;;Etiquetas: Nomada bifasciata Olivier, 1811 hembra det. P. Álvarez 2021.;Cercedilla (Madrid);Cercedilla;;Madrid;Madrid;España;5-VII-1981;5;7;1981;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280157;FALSKT;;;1;Apoidea;Apidae;Nomadinae;Nomada;;bifasciata;;Olivier, 1811;;Etiquetas: Nomada bifasciata Olivier, 1811 hembra det. P. Álvarez 2021.;Coca (Segovia);Coca;;Segovia;Castilla y León;España;29-VI-1984;29;6;1984;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280158;FALSKT;;;1;Apoidea;Apidae;Nomadinae;Nomada;;bifasciata;;Olivier, 1811;;Etiquetas: Nomada bifasciata Olivier, 1811 hembra det. P. Álvarez 2021.;Coca (Segovia);Coca;;Segovia;Castilla y León;España;29-VI-1984;29;6;1984;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280159;FALSKT;;;1;Apoidea;Apidae;Nomadinae;Nomada;;bifasciata;;Olivier, 1811;;Etiquetas: Nomada bifasciata Olivier, 1811 hembra det. P. Álvarez 2021.;Alaraz (Salamanca);Alaraz;;Salamanca;Castilla y León;España;4-VII-1979;4;7;1979;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280160;FALSKT;;;1;Apoidea;Apidae;Nomadinae;Nomada;;bifasciata;;Olivier, 1811;;Etiquetas: Nomada bifasciata Olivier, 1811 hembra det. P. Álvarez 2021.;Santa Ponsa (Mallorca);Santa Ponsa;;Islas Baleares;Islas Baleares;España;2-VI-1980;2;6;1980;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
280161;FALSKT;;;1;Apoidea;Apidae;Nomadinae;Nomada;;bifasciata;;Olivier, 1811;;Etiquetas: Nomada bifasciata Olivier, 1811 hembra det. P. Álvarez 2021.;Pujerra (Málaga);Pujerra;;Málaga;Andalucía;España;11-VI-1973;11;6;1973;;;;F. Fresno;;;;hembra;ex. Colección F. Fresno;P. Álvarez [Piluca Álvarez Fidalgo];2021;ejemplar;
