"Id","CodigoColeccion","nNoCatalogo","Ejs","Familia","Subfamilai","Genero","Subgenero","Especie","Subespecie","Autor.taxon","Localidad.en.etiqueta","Localidad","Municipio","Provincia","Autonomia","Pais","Fecha.colecta.en.etiqueta","Colector","Fecha.captura","Notas.captura","Altitud","UTM","Sexo","Procedencia","Determino","Anho.determ"
805,"MNCN_Ent",240489,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Villaviciosa","Villaviciosa de Odón",NA,"Madrid","Madrid","España","sin datos","Escalera","1891-1933",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
790,"MNCN_Ent",240499,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"hembra","Colección Gª Mercet","F. J. Ortiz Sánchez",2003
789,"MNCN_Ent",240517,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Calahorra","Calahorra",NA,"La Rioja","La Rioja","España","sin datos","M. Miranda","sin datos",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
813,"MNCN_Ent",240497,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Fte. Teja","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","sin datos","sin datos","sin datos",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
808,"MNCN_Ent",240492,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","sin datos","sin datos","sin datos",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
812,"MNCN_Ent",240496,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Escorial, Fte. Teja","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","sin datos","sin datos","sin datos",NA,NA,NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
811,"MNCN_Ent",240495,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Escorial, Fte. Teja","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","sin datos","sin datos","sin datos",NA,NA,NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
809,"MNCN_Ent",240493,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","El Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","VI","F. Escalera","1922-1928",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
796,"MNCN_Ent",240477,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Baños","Baños de Montemayor",NA,"Cáceres","Extremadura","España","VI-07","Dusmet","06/1907",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
797,"MNCN_Ent",240478,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Baños","Baños de Montemayor",NA,"Cáceres","Extremadura","España","VI-07","Dusmet","06/1907",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
788,"MNCN_Ent",240516,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Oliete","Oliete",NA,"Teruel","Aragón","España","VIII-10","Dusmet","08/1910",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
787,"MNCN_Ent",240515,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Termas","Termas",NA,"Zaragoza","Aragón","España","VIII-26","Dusmet","08/1926",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
817,"MNCN_Ent",239753,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","11-18/VIII-89","Nieves & Rey","11-18/08/1989","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
820,"MNCN_Ent",239758,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Sta. Cruz del Valle (Avila)","Santa Cruz del Valle",NA,"Ávila","Castilla y León","España","sin datos","G. Mercet","sin datos",NA,NA,NA,"macho","Colección Gª Mercet","F. J. Ortiz Sánchez",2003
816,"MNCN_Ent",239757,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Sta. Cruz del Valle (Avila)","Santa Cruz del Valle",NA,"Ávila","Castilla y León","España","sin datos","G. Mercet","sin datos",NA,NA,NA,"macho","Colección Gª Mercet","F. J. Ortiz Sánchez",2003
823,"MNCN_Ent",239766,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Pozuelo","Pozuelo de Calatrava",NA,"Ciudad Real","Castilla-La Mancha","España","sin datos","La Fuente","1895-1908",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
825,"MNCN_Ent",239767,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Pozuelo","Pozuelo de Calatrava",NA,"Ciudad Real","Castilla-La Mancha","España","sin datos","La Fuente","1895-1908",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
818,"MNCN_Ent",239754,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Malaga","Málaga",NA,"Málaga","Andalucía","España","sin datos","Soriano","sin datos",NA,NA,NA,"macho","Colección Gª Mercet","F. J. Ortiz Sánchez",2003
827,"MNCN_Ent",239765,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Sevilla","Sevilla",NA,"Sevilla","Andalucía","España","V-17","Dusmet","05/1917",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
828,"MNCN_Ent",239764,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Orihuela","Orihuela",NA,"Alicante","Comunidad Valenciana","España","V-1933","Andreu","05/1933",NA,NA,NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
830,"MNCN_Ent",239762,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","B. de Montemayor (Cáceres)","Baños de Montemayor",NA,"Cáceres","Extremadura","España","V-1943","Dusmet","05/1943",NA,"738 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2003
826,"MNCN_Ent",239761,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","B. de Montemayor (Cáceres)","Baños de Montemayor",NA,"Cáceres","Extremadura","España","V-1943","Dusmet","05/1943",NA,"738 m.",NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
829,"MNCN_Ent",239763,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","B. de Montemayor (Cáceres)","Baños de Montemayor",NA,"Cáceres","Extremadura","España","V-1943","Dusmet","05/1943",NA,"738 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
824,"MNCN_Ent",239755,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Huelva","Huelva",NA,"Huelva","Andalucía","España","V-27","Dusmet","05/1927",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
819,"MNCN_Ent",239756,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Huelva","Huelva",NA,"Huelva","Andalucía","España","V-27","Dusmet","05/1927",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
822,"MNCN_Ent",239760,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Baños","Baños de Montemayor",NA,"Cáceres","Extremadura","España","VI-07","Dusmet","06/1907",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
821,"MNCN_Ent",239759,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Baños","Baños de Montemayor",NA,"Cáceres","Extremadura","España","VI-07","Dusmet","06/1907",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
831,"MNCN_Ent",87857,1,"Anthophoridae","Xyloxopinae","Ceratina","Ceratina","curcubitina",NA,"(Rossi, 1792)","Corcos Aguilarejo (Valladolid)",NA,NA,"Valladolid","Castilla y León","España","16-XI-1990","sin datos","16/11/1990",NA,NA,NA,"Macho",NA,NA,NA
832,"MNCN_Ent",236872,1,"Anthophoridae","Xyloxopinae","Ceratina","Dalyatina","parvula",NA,"Smith, 1854","Móstoles",NA,NA,"Madrid","Madrid","España","16-5-30","J. Dusmet","16/05/1930",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortíz",2003
833,"MNCN_Ent",131204,1,"Anthophoridae","Xyloxopinae","Ceratina","Euceratina","chalcites",NA,"Germar, 1839","Zamora",NA,NA,"Zamora","Castilla y León","España","18-6-30","Dusmet","18/06/1930",NA,NA,NA,"Hembra","Colección Dusmet","J. Ortíz",2003
834,"MNCN_Ent",131210,1,"Anthophoridae","Xyloxopinae","Ceratina","Euceratina","chalcites",NA,"Germar, 1839","El Pardo",NA,NA,"Madrid","Madrid","España","23-6-43","Dusmet","23/06/1943",NA,NA,NA,"Hembra",NA,"J. Ortíz",2003
839,"MNCN_Ent",131205,1,"Anthophoridae","Xyloxopinae","Ceratina","Euceratina","chalcites",NA,"Germar, 1839","Sierra de Guadarrama",NA,NA,NA,NA,"España","26-6-35","Dusmet","26/06/1935",NA,NA,NA,"Hembra","Colección Dusmet","J. Ortíz",2003
838,"MNCN_Ent",131206,1,"Anthophoridae","Xyloxopinae","Ceratina","Euceratina","chalcites",NA,"Germar, 1839","El Escorial",NA,NA,"Madrid","Madrid","España","4-7-41","J. Dusmet","04/17/1941",NA,NA,NA,"Hembra",NA,"J. Ortíz",2003
837,"MNCN_Ent",131207,1,"Anthophoridae","Xyloxopinae","Ceratina","Euceratina","chalcites",NA,"Germar, 1839","Madrid",NA,NA,"Madrid","Madrid","España","sin datos","A. Sanz","sin datos",NA,NA,NA,"Macho",NA,"J. Ortíz",2003
835,"MNCN_Ent",131209,1,"Anthophoridae","Xyloxopinae","Ceratina","Euceratina","chalcites",NA,"Germar, 1839","La Sagra, Granada",NA,NA,"Granada","Andalucía","España","sin datos","F. Escalera","1925-1935?",NA,NA,NA,"Hembra",NA,"J. Ortíz",2003
836,"MNCN_Ent",131208,1,"Anthophoridae","Xyloxopinae","Ceratina","Euceratina","chalcites",NA,"Germar, 1839","Escorial",NA,NA,"Madrid","Madrid","España","sin datos","sin datos","sin datos",NA,NA,NA,"Macho",NA,"J. Ortíz",2003
841,"MNCN_Ent",147358,1,"Anthophoridae","Xyloxopinae","Ceratina","Euceratina","cyanea",NA,"(Kirby, 1802)","Vaciamadrid",NA,NA,"Madrid","Madrid","España","21-V-27","Dusmet","21/05/1927",NA,NA,NA,"Hembra","Colección Dusmet","Ortíz",2003
840,"MNCN_Ent",147357,1,"Anthophoridae","Xyloxopinae","Ceratina","Euceratina","cyanea",NA,"(Kirby, 1802)","Sevilla",NA,NA,"Sevilla","Andalucía","España","V-17","Dusmet","05/1917",NA,NA,NA,"Macho","Colección Dusmet","Ortíz",2003
842,"MNCN_Ent",236873,1,"Anthophoridae","Xyloxopinae","Ceratina","Euceratina","saundersi",NA,"Daly, 1983","Sevilla",NA,NA,"Sevilla","Andalucía","España","V-17","Dusmet","05/1917",NA,NA,NA,"macho","Colección Dusmet","J. Ortíz",2003
909,"MNCN_Ent",240605,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(14-20)-VII-89","Nieves & Rey","14-20/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
910,"MNCN_Ent",240606,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(14-20)-VII-89","Nieves & Rey","14-20/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
905,"MNCN_Ent",240576,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(14-25)-VII-88","Nieves & Rey","14-25/07/1988","Trampa Malaise","1480 m.",NA,"macho",NA,"L. Castro",1993
928,"MNCN_Ent",240577,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(1-9)-VIII-88","Nieves & Rey","01-09/08/1988","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
912,"MNCN_Ent",240599,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(7-14)-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
896,"MNCN_Ent",240601,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(7-14)-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
898,"MNCN_Ent",240594,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(7-14)-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"macho",NA,"L. Castro",1993
899,"MNCN_Ent",240595,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(7-14)-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
900,"MNCN_Ent",240596,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(7-14)-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
901,"MNCN_Ent",240597,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(7-14)-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
902,"MNCN_Ent",240598,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(7-14)-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
906,"MNCN_Ent",240602,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(7-14)-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
907,"MNCN_Ent",240603,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(7-14)-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
904,"MNCN_Ent",240600,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(7-14)-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
903,"MNCN_Ent",240575,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(9-14)-VII-88","Nieves & Rey","09-14/07/1988","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
924,"MNCN_Ent",240581,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(9-16)-VI-1989","Nieves & Rey","09-16/06/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
925,"MNCN_Ent",240580,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(9-16)-VI-1989","Nieves & Rey","09-16/06/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
923,"MNCN_Ent",240582,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(9-16)-VI-1989","Nieves & Rey","09-16/06/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
927,"MNCN_Ent",240578,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","13-17/VIII-88","Nieves & Rey","13-17/08/1988","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
931,"MNCN_Ent",240607,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","14-20-VII-89","Nieves & Rey","14-20/07/1989","Trampa Malaise","480 m.",NA,"hembra",NA,"L. Castro",1993
948,"MNCN_Ent",240610,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","20-28/VII-1989","Nieves & Rey","20-28/07/1989","Trampa Malaise","1480 m.",NA,"macho",NA,"L. Castro",1993
897,"MNCN_Ent",240608,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","20-28/VII-1989","Nieves & Rey","20-28/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
922,"MNCN_Ent",240609,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","20-28/VII-1989","Nieves & Rey","20-28/07/1989","Trampa Malaise","1480 m.",NA,"macho",NA,"L. Castro",1993
926,"MNCN_Ent",240579,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","21-30/VIII-88","Nieves & Rey","21-30/08/1988","Trampa Malaise","1480 m.",NA,"macho",NA,"L. Castro",1993
913,"MNCN_Ent",240583,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","22-30-VI-1989","Nieves & Rey","22-30/06/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
921,"MNCN_Ent",240584,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","22-30-VI-1989","Nieves & Rey","22-30/06/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
929,"MNCN_Ent",240585,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","31-VI/6-VII-89","Nieves & Rey","31/06-06/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
873,"MNCN_Ent",240592,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","31-VI/6-VII-89","Nieves & Rey","31/06-06/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
917,"MNCN_Ent",240588,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","31-VI/6-VII-89","Nieves & Rey","31/06-06/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
916,"MNCN_Ent",240589,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","31-VI/6-VII-89","Nieves & Rey","31/06-06/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
919,"MNCN_Ent",240586,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","31-VI/6-VII-89","Nieves & Rey","31/06-06/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
915,"MNCN_Ent",240590,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","31-VI/6-VII-89","Nieves & Rey","31/06-06/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
914,"MNCN_Ent",240591,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","31-VI/6-VII-89","Nieves & Rey","31/06-06/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
918,"MNCN_Ent",240587,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","31-VI/6-VII-89","Nieves & Rey","31/06-06/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
920,"MNCN_Ent",240593,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","31-VI/6-VII-89","Nieves & Rey","31/06-06/07/1989","Trampa Malaise","1480 m.",NA,"macho",NA,"L. Castro",1993
908,"MNCN_Ent",240604,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","7-14-VII-89","Nieves & Rey","07-14/07/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"L. Castro",1993
962,"MNCN_Ent",242147,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","Irún","Irún",NA,"Guipúzcoa","País Vasco","España","8-VII-06","sin datos","08/07/1906",NA,NA,NA,"hembra","Colección Cabrera","P. Álvarez Fidalgo",2019
950,"MNCN_Ent",240612,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","Albarracín, Prov. De Teruel","Albarracín",NA,"Teruel","Aragón","España","sin datos","Exp. Ins. Esp. Entomología","1955-1956",NA,"1162 m.",NA,"macho",NA,"P. Álvarez Fidalgo",2019
949,"MNCN_Ent",240611,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","Albarracín, Prov. De Teruel","Albarracín",NA,"Teruel","Aragón","España","VII-1955","Exp. Ins. Esp. Entomología","07/1955",NA,"1162 m.",NA,"macho",NA,"C. Ornosa",NA
961,"MNCN_Ent",242146,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","Gijón","Gijón",NA,"Asturias","Asturias","España","VIII-32","Benedito","01/08/1932",NA,NA,NA,"hembra",NA,"P. Álvarez Fidalgo",2019
951,"MNCN_Ent",240613,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum",NA,"(Scopoli, 1763)","Azañon, Guadalajara","Azañón","Trillo","Guadalajara","Castilla-La Mancha","España","VIII-56","J. Abajo","08/1956",NA,"1000 m.",NA,"hembra",NA,"C. Ornosa",NA
863,"MNCN_Ent",242164,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum","dusmeti","Vogt, 1909","Cerro Colgado, Cercedilla (M)","Cercedilla",NA,"Madrid","Madrid","España","15-VII-90","C. Ornosa","15/07/1990",NA,NA,NA,"hembra",NA,"P. Álvarez Fidalgo",2019
864,"MNCN_Ent",242165,1,"Apidae","Apinae","Bombus","Thoracobombus","pascuorum","dusmeti","Vogt, 1909","Cerro Colgado, Cercedilla (M)","Cercedilla",NA,"Madrid","Madrid","España","15-VII-90","C. Ornosa","15/07/1990",NA,NA,NA,"hembra",NA,"P. Álvarez Fidalgo",2019
