Published by,Author,doi,local_id,family,genus,species,subspecies,sex,individuals,collector,taxonomist,m_plant_genus,m_plant_species,Other plants,day,month,year,Altitude (m),UTM,lat,long,"Precision (GPS, 1km,2km,...)",location,Province,country,Notes,editor
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,F,4,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",2,8,1987,800,29T 4615329 734037,41.655356,-6.189314,,Fornillos de Aliste,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,F,3,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",15,8,1987,700,30T 4585217 260969,41.382981,-5.858631,,La Tuda,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",5,9,1987,750,30T 4648351 269971,41.9536,-5.77541,,Mózar de Valverde,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,F,9,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",2,8,1987,800,30T 4624649 713443,41.745,-6.433056,,Rábano de Aliste,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,M,2,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",2,8,1987,800,30T 4624649 713443,41.745,-6.433056,,Rábano de Aliste,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",26,8,1987,1200,30T 4671459 693345,42.1714,-6.65918,,San Ciprián,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,F,17,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",9,8,1987,750,29T 736550 4596290,41.483333,-6.166667,,Torregamones,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,M,2,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",9,8,1987,750,29T 736550 4596290,41.483333,-6.166667,,Torregamones,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,F,8,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",2,8,1987,750,29T 708702 4624720,41.7469,-6.49,,Trabazos,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",2,8,1987,750,29T 708702 4624720,41.7469,-6.49,,Trabazos,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus chrysurus,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Cirsium sp., Mentha rotundifolia, Rhus sp.",15,8,1987,850,30T 252164 4570421,41.247222,-5.957778,,Viñuela de Sayago,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus cornutus,,M,2,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Bilderdykia sp., Centaurea sp., Centaurea calcitrapa, Eryngium campestre",2,8,1987,750,30T 262486 4609290,41.6,-5.85,,Andavías,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus cornutus,,F,2,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Bilderdykia sp., Centaurea sp., Centaurea calcitrapa, Eryngium campestre",22,8,1987,750,30T 278914 4645814,41.933333,-5.666667,,Barcial del Barco,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus cornutus,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Bilderdykia sp., Centaurea sp., Centaurea calcitrapa, Eryngium campestre",11,7,1987,700,30T 272005 4582071,41.357878,-5.725614,,Corrales,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus cornutus,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Bilderdykia sp., Centaurea sp., Centaurea calcitrapa, Eryngium campestre",2,8,1987,750,30T 254278 4613272,41.633333,-5.95,,Manzanal del Barco,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Lithurgus,Lithurgus cornutus,,M,6,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Bilderdykia sp., Centaurea sp., Centaurea calcitrapa, Eryngium campestre",11,7,1987,750,30T 268543 4581305,41.35,-5.766667,,Villanueva de Campean,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,,Stelis,Stelis punctulatissima,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,Epilobium sp.,,11,7,1987,,,,,,Cabañas,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,2,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",8,7,1987,800,29T 4572555 745201,41.267222,-6.072778,,Almeida,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,2,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",8,7,1987,800,29T 4572555 745201,41.267222,-6.072778,,Almeida,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",2,8,1987,1300,29T 720674 4619832,41.699681,-6.347961,,Alcañices,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",2,8,1987,750,30T 262486 4609290,41.6,-5.85,,Andavías,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",27,8,1987,1000,29T 4661202 708934,42.0751,-6.47429,,Anta de Rioconejos,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",27,8,1987,1000,29T 4661202 708934,42.0751,-6.47429,,Anta de Rioconejos,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",22,8,1987,750,30T 278914 4645814,41.933333,-5.666667,,Barcial del Barco,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",11,7,1987,,,,,,Cabañas,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",11,7,1987,700,30T 272005 4582071,41.357878,-5.725614,,Corrales,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",11,7,1987,750,30T 273775 4570026,41.25,-5.7,,Cubo del Vino,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",4,7,1987,750,"41.35, -5.583333",41.35,-5.583333,,El Piñero,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",2,8,1987,800,29T 4615329 734037,41.655356,-6.189314,,Fornillos de Aliste,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",2,8,1987,700,30T 266473 4603602,41.55,-5.8,,La Hiniesta,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",2,8,1987,700,30T 266473 4603602,41.55,-5.8,,La Hiniesta,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,3,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",27,8,1987,900,29T 720740 4656918,42.033333,-6.333333,,Mombuey,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,4,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",27,8,1987,900,29T 720740 4656918,42.033333,-6.333333,,Mombuey,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,2,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",27,8,1987,800,29T 736225 4648154,41.95,-6.15,,Otero de Bodas,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",27,8,1987,800,29T 736225 4648154,41.95,-6.15,,Otero de Bodas,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",11,7,1987,700,30T 4578089 271080 30T,41.321789,-5.735158,,Peleas de Arriba,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",27,8,1987,1000,29T 695815 4658623,42.055278,-6.633611,,Puebla de Sanabria,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",27,8,1987,1000,29T 695815 4658623,42.055278,-6.633611,,Puebla de Sanabria,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",5,9,1987,750,30T 4664077 253260,42.09,-5.98339,,Rosinos de Vidríales,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",9,8,1987,750,29T 736550 4596290,41.483333,-6.166667,,Torregamones,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",26,8,1987,1100,29T 694271 4665402,42.116667,-6.65,,Trefacio,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",26,8,1987,1100,29T 694271 4665402,42.116667,-6.65,,Trefacio,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",5,9,1987,700,29T 735732 4662960,42.083333,-6.15,,Uña de Quintana,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",5,7,1987,750,30T 298758 4583829,41.380833,-5.406667,,Villabuena del Puente,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium florentinum,,M,2,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea sp., Centaurea calcitrapa, Echium sp., Epilobium sp., Foeniculum vulgare, Medicago sativa, Menthapulegium L., Mentha rotundifolia, Robus sp., Senecio jacobea ",5,7,1987,750,30T 298758 4583829,41.380833,-5.406667,,Villabuena del Puente,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium lituratum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",Cirsium,Cirsium sp.,,4,7,1987,750,"41.35, -5.583333",41.35,-5.583333,,El Piñero,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium manicatum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea calcitrapa, Echium sp., Foeniculum vulgare, Medicago sativa, Mentha rotundifolia, Senecio jacobea, ",2,8,1987,750,30T 262486 4609290,41.6,-5.85,,Andavías,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium manicatum,,F,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea calcitrapa, Echium sp., Foeniculum vulgare, Medicago sativa, Mentha rotundifolia, Senecio jacobea, ",26,8,1987,1000,29T 689195 4647409,41.955978,-6.717158,,Calabor,Zamora,Spain,,Collado
"Boletín Sociedad Entomológica Aragonesa, 20 (3-4): 1996: 93-106.",C. Heras y S.F. Gayubo,http://www.entomologica.es/cont/publis/boletines/434.pdf,,Megachilidae,Anthidium,Anthidium manicatum,,M,1,C. Heras y S.F. Gayubo,"Asensio, E.",,,"Centaurea calcitrapa, Echium sp., Foeniculum vulgare, Medicago sativa, Mentha rotundifolia, Senecio jacobea, ",26,8,1987,1000,29T 689195 4647409,41.955978,-6.717158,,Calabor,Zamora,Spain,,Collado
