"","species","decimalLatitude","decimalLongitude","family","year","month","day","recordedBy","identifiedBy","sex","subspecies"
"8307","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8308","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8309","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8310","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,17,"Baker, D. & Baker, M.",NA,NA,NA
"8311","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,18,"Baker, D. & Baker, M.",NA,NA,NA
"8312","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,21,"Baker, D. & Baker, M.",NA,NA,NA
"8313","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,21,"Baker, D. & Baker, M.",NA,NA,NA
"8314","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,21,"Baker, D. & Baker, M.",NA,NA,NA
"8315","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8316","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,NA,NA
"8317","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,NA,NA
"8318","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,NA,NA
"8319","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,17,"Baker, D. & Baker, M.",NA,NA,NA
"8320","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,18,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8321","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,18,"Baker, D. & Baker, M.",NA,NA,NA
"8322","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,19,"Baker, D. & Baker, M.",NA,NA,NA
"8323","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,21,"Baker, D. & Baker, M.",NA,NA,NA
"8324","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.",NA,NA,NA
"8325","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,21,"Baker, D. & Baker, M.",NA,NA,NA
"8326","Hoplitis benoisti",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.",NA,NA,NA
"8327","Hoplitis benoisti",42.13477,3.12046,"Megachilidae",1962,6,20,"Baker, D. & Baker, M.",NA,NA,NA
"8328","Hoplitis anthocopoides",41.91497,3.20151,"Megachilidae",1962,6,21,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8329","Hoplitis anthocopoides",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8330","Hoplitis mucida",41.91497,3.20151,"Megachilidae",1962,6,14,"Baker, D. & Baker, M.",NA,NA,NA
"8331","Hoplitis mucida",41.91497,3.20151,"Megachilidae",1962,6,19,"Baker, D. & Baker, M.",NA,"MALE",NA
"8332","Hoplitis mucida",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,NA,NA
"8333","Hoplitis mucida",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.",NA,"FEMALE",NA
"8334","Hoplitis annulata",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,"MALE",NA
"8335","Hoplitis leucomelana",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,"MALE",NA
"8336","Hoplitis leucomelana",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,"FEMALE",NA
"8337","Hoplitis leucomelana",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8338","Hoplitis leucomelana",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,NA,NA
"8339","Hoplitis leucomelana",41.91497,3.20151,"Megachilidae",1962,6,19,"Baker, D. & Baker, M.",NA,NA,NA
"8340","Hoplitis acuticornis",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.","Baker, Donald","MALE",NA
"8341","Hoplitis acuticornis",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8342","Hoplitis acuticornis",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8343","Hoplitis acuticornis",41.91497,3.20151,"Megachilidae",1962,6,17,"Baker, D. & Baker, M.",NA,NA,NA
"8344","Hoplitis acuticornis",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.",NA,NA,NA
"8345","Hoplitis acuticornis",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.",NA,NA,NA
"8346","Hoplitis papaveris",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8347","Hoplitis papaveris",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8348","Hoplitis papaveris",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,NA,NA
"8349","Hoplitis bisulca",42.13477,3.12046,"Megachilidae",1962,6,20,"Baker, D. & Baker, M.","Baker, Donald",NA,NA
"8350","Osmia rufohirta",41.91497,3.20151,"Megachilidae",1962,6,18,"Baker, D. & Baker, M.",NA,NA,NA
"8351","Osmia nasoproducta",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8352","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8353","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8354","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8355","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,14,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8356","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,14,"Baker, D. & Baker, M.",NA,NA,NA
"8357","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,14,"Baker, D. & Baker, M.",NA,NA,NA
"8358","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,17,"Baker, D. & Baker, M.",NA,NA,NA
"8359","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,18,"Baker, D. & Baker, M.",NA,NA,NA
"8360","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,19,"Baker, D. & Baker, M.",NA,NA,NA
"8361","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,21,"Baker, D. & Baker, M.",NA,NA,NA
"8362","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.",NA,NA,NA
"8363","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.",NA,NA,NA
"8364","Osmia aurulenta",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.",NA,NA,NA
"8365","Osmia aurulenta",41.91976,3.20802,"Megachilidae",1962,6,13,"Baker, D. & Baker, M.",NA,NA,NA
"8366","Osmia niveata",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8367","Osmia niveata",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8368","Osmia niveata",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8369","Osmia niveata",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8370","Osmia niveata",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8371","Osmia niveata",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8372","Osmia niveata",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,NA,NA
"8373","Osmia niveata",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.",NA,NA,NA
"8374","Osmia caerulescens",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8375","Osmia caerulescens",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8376","Osmia caerulescens",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8377","Osmia caerulescens",41.91497,3.20151,"Megachilidae",1962,6,17,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8378","Osmia submicans",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8379","Osmia submicans",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8380","Osmia submicans",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8381","Osmia submicans",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8382","Osmia submicans",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8383","Osmia submicans",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,NA,NA
"8384","Osmia submicans",41.91497,3.20151,"Megachilidae",1962,6,19,"Baker, D. & Baker, M.",NA,NA,NA
"8385","Osmia submicans",41.91497,3.20151,"Megachilidae",1962,6,19,"Baker, D. & Baker, M.",NA,NA,NA
"8386","Coelioxys afra",41.91497,3.20151,"Megachilidae",1962,6,10,"Baker, D. & Baker, M.",NA,NA,NA
"8387","Coelioxys afra",41.91497,3.20151,"Megachilidae",1962,6,10,"Baker, D. & Baker, M.",NA,NA,NA
"8388","Coelioxys afra",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8389","Megachile maritima",42.13477,3.12046,"Megachilidae",1962,6,20,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8390","Megachile melanopyga",41.91976,3.20802,"Megachilidae",1962,6,13,"Baker, D. & Baker, M.",NA,NA,NA
"8391","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,15,"Baker, D. & Baker, M.",NA,NA,NA
"8392","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,NA,NA
"8393","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.","Schmidt","MALE",NA
"8394","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,17,"Baker, D. & Baker, M.",NA,NA,NA
"8395","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,18,"Baker, D. & Baker, M.","Baker, Donald","MALE",NA
"8396","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,18,"Baker, D. & Baker, M.",NA,NA,NA
"8397","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,19,"Baker, D. & Baker, M.",NA,NA,NA
"8398","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,19,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8399","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,21,"Baker, D. & Baker, M.",NA,NA,NA
"8400","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,21,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8401","Megachile melanopyga",41.91497,3.20151,"Megachilidae",1962,6,21,"Baker, D. & Baker, M.",NA,NA,NA
"8402","Megachile schmiedeknechti",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8403","Megachile schmiedeknechti",41.91497,3.20151,"Megachilidae",1962,6,15,"Baker, D. & Baker, M.",NA,NA,NA
"8404","Megachile schmiedeknechti",41.91497,3.20151,"Megachilidae",1962,6,17,"Baker, D. & Baker, M.",NA,NA,NA
"8405","Megachile schmiedeknechti",41.91497,3.20151,"Megachilidae",1962,6,19,"Baker, D. & Baker, M.","Baker, Donald","MALE",NA
"8406","Megachile schmiedeknechti",41.91497,3.20151,"Megachilidae",1962,6,22,"Baker, D. & Baker, M.","Baker, Donald","MALE",NA
"8407","Megachile schmiedeknechti",41.91976,3.20802,"Megachilidae",1962,6,16,"Baker, D. & Baker, M.",NA,NA,NA
"8408","Megachile schmiedeknechti",41.91497,3.20151,"Megachilidae",1962,6,12,"Baker, D. & Baker, M.",NA,NA,NA
"8409","Megachile dorsalis",41.91497,3.20151,"Megachilidae",1962,6,11,"Baker, D. & Baker, M.",NA,NA,NA
"8410","Megachile deceptoria",42.13477,3.12046,"Megachilidae",1962,6,20,"Baker, D. & Baker, M.","Baker, Donald","FEMALE",NA
"8411","Hoplitis perezi",41.59071,2.58248,"Megachilidae",1961,5,13,"Verges, F","Zanden","FEMALE",NA
"8414","Hoplitis pulchella",36.48549,-4.99397,"Megachilidae",1960,5,12,"unknown","Zanden","MALE",NA
"8415","Rhodanthidium infuscatum",39.5222,-0.4171,"Megachilidae",1960,6,10,"H.H. Crowell",NA,NA,NA
"8416","Rhodanthidium infuscatum",39.5222,-0.4171,"Megachilidae",1960,6,10,"H.H. Crowell",NA,NA,NA
"8417","Rhodanthidium infuscatum",39.5222,-0.4171,"Megachilidae",1960,6,10,"H.H. Crowell",NA,NA,NA
"8418","Rhodanthidium infuscatum",39.5102,-0.4149,"Megachilidae",1960,7,1,"H.H. Crowell",NA,NA,NA
"8419","Rhodanthidium infuscatum",39.5102,-0.4149,"Megachilidae",1960,7,1,"H.H. Crowell",NA,NA,NA
"8420","Rhodanthidium infuscatum",39.5102,-0.4149,"Megachilidae",1960,7,1,"H.H. Crowell",NA,NA,NA
"8421","Rhodanthidium infuscatum",39.5102,-0.4149,"Megachilidae",1960,7,1,"H.H. Crowell",NA,NA,NA
"8422","Rhodanthidium infuscatum",39.5102,-0.4149,"Megachilidae",1960,7,1,"H.H. Crowell",NA,NA,NA
"8424","Megachile concinna",39.38407,-0.33164,"Megachilidae",1957,7,21,"Leclercq, M","Baker, Donald","FEMALE",NA
"8425","Chelostoma lucens",43.494722,-3.8125,"Megachilidae",1951,3,16,"Mavromoustakis, Giordani",NA,NA,NA
"8426","Chelostoma lucens",43.494722,-3.8125,"Megachilidae",1951,3,16,"Mavromoustakis, Giordani",NA,NA,NA
"8427","Chelostoma lucens",43.494722,-3.8125,"Megachilidae",1951,3,16,"Mavromoustakis, Giordani","Mavromoustakis, Giordani","FEMALE",NA
"8428","Chelostoma lucens",43.494722,-3.8125,"Megachilidae",1951,3,16,"Mavromoustakis, Giordani","Mavromoustakis, Giordani","FEMALE",NA
"8429","Chelostoma lucens",43.494722,-3.8125,"Megachilidae",1951,3,16,"Mavromoustakis, Giordani","Baker, Donald","MALE",NA
"8430","Osmia neoregaena",43.494722,-3.8125,"Megachilidae",1951,3,16,"Mavromoustakis, Giordani","Mavromoustakis, Giordani","FEMALE",NA
"8431","Hoplitis ochraceicornis",36.12808,-5.45016,"Megachilidae",1925,4,26,"Zerny","Zanden","MALE",NA
"8432","Hoplitis ravouxi",36.12808,-5.45016,"Megachilidae",1925,5,1,"Zerny","Zanden","MALE",NA
"8433","Osmia rufohirta",36.12808,-5.45016,"Megachilidae",1925,5,1,"Zerny","Zanden","MALE",NA
"8434","Osmia niveata",36.12808,-5.45016,"Megachilidae",1925,5,12,"Zerny","Schmidt",NA,NA
"8435","Osmia leaiana",36.12808,-5.45016,"Megachilidae",1925,5,1,"Zerny","Zanden","MALE",NA
"8436","Osmia signata",36.12808,-5.45016,"Megachilidae",1925,5,1,"Zerny","Zanden","FEMALE",NA
"8437","Osmia tricornis",36.74971,-5.16069,"Megachilidae",1925,5,11,"Zerny","Zanden","MALE",NA
"8438","Osmia tricornis",36.74971,-5.16069,"Megachilidae",1925,5,11,"Zerny","Zanden","MALE",NA
"8440","Anthidium florentinum",41.9049,2.3217,"Megachilidae",1918,6,30,NA,NA,"MALE",NA
"8443","Anthidium florentinum",42.1,2.79,"Megachilidae",NA,NA,NA,"Juan Carlos Juan Caballero","Juan Carlos Juan Caballero","MALE",NA
"8444","Megachile sicula",39.001,1.51,"Megachilidae",NA,NA,NA,NA,NA,"FEMALE",NA
"8445","Protosmia exenterata",41.25897,-3.92628,"Megachilidae",NA,NA,NA,"Asensio & Parker","Griswold, T",NA,NA
"8446","Protosmia exenterata",41.39997,-3.95041,"Megachilidae",NA,NA,NA,"Asensio & Parker","Griswold, T",NA,NA
"8447","Chelostoma emarginatum",36.82199,-2.86882,"Megachilidae",NA,NA,NA,"Ortiz, J","Ortiz, M","FEMALE",NA
"8448","Hoplitis tridentata",41.25897,-3.92628,"Megachilidae",NA,NA,NA,"Parker, Frank","Zanden","FEMALE",NA
"8449","Hoplitis tridentata",41.69564,-4.70481,"Megachilidae",NA,NA,NA,"Asensio, E","Zanden","MALE",NA
"8450","Hoplitis leucomelana",41.39485,2.17466,"Megachilidae",NA,NA,NA,"Schmiedeknecht, Otto","Zanden","MALE",NA
"8451","Hoplitis leucomelana",41.39485,2.17466,"Megachilidae",NA,NA,NA,"Schmiedeknecht, Otto","Zanden","FEMALE",NA
"8452","Osmia caerulescens",42.90914,-4.71761,"Megachilidae",NA,NA,NA,NA,"Zanden","FEMALE",NA
"8453","Osmia leaiana",42.63206,0.02189,"Megachilidae",NA,NA,NA,"Scilo,","Zanden","FEMALE",NA
"8454","Megachile atratula",37.88678,-1.35522,"Megachilidae",NA,NA,NA,"Asensio, E","Asensio, E","MALE",NA
"8455","Osmia submicans",41.70739,-4.98041,"Megachilidae",NA,NA,NA,"Asensio, E","Asensio, E","MALE",NA
"8456","Osmia versicolor",37.186,-3.61326,"Megachilidae",NA,NA,NA,"Schmiedeknecht & Weis","Zanden","FEMALE",NA
"8457","Osmia versicolor",37.186,-3.61326,"Megachilidae",NA,NA,NA,"Schmiedeknecht & Weis","Zanden","MALE",NA
"8458","Protosmia asensioi",41.4432,-3.97774,"Megachilidae",NA,NA,NA,"Asensio & Parker",NA,NA,NA
"8459","Protosmia asensioi",41.4432,-3.97774,"Megachilidae",NA,NA,NA,"Asensio & Parker",NA,NA,NA
"8460","Osmia latreillei",37.98617,-1.1303,"Megachilidae",NA,NA,NA,"unknown","Baker, Donald","MALE",NA
"8461","Megachile leucomalla",40.41785,-3.70225,"Megachilidae",NA,NA,NA,"Mercet, G","Baker, Donald","FEMALE",NA
"8462","Megachile parietina",37.04829,-3.08681,"Megachilidae",NA,NA,NA,"Ortiz, J","Ortiz, M",NA,NA
"8463","Megachile sicula",39.001845,1.510558,"Megachilidae",NA,NA,NA,NA,NA,"FEMALE",NA
"8464","Pseudoanthidium scapulare",41.65351,-4.72197,"Megachilidae",NA,NA,NA,"Asensio, E","Zanden","FEMALE",NA
"8465","Rhodanthidium sticticum",38.630676,-9.084848,"Megachilidae",2020,3,15,"wildfenix",NA,NA,NA
"8467","Rhodanthidium sticticum",38.523192,-8.999248,"Megachilidae",2019,4,21,"Pedro Silva",NA,NA,NA
"8468","Rhodanthidium sticticum",38.669566,-9.236514,"Megachilidae",2019,4,28,"Luís Lourenço",NA,NA,NA
"8470","Anthidium manicatum",37.654099,-8.801937,"Megachilidae",2019,4,25,"-1929727401",NA,NA,NA
"8471","Rhodanthidium septemdentatum",37.654099,-8.801937,"Megachilidae",2019,4,25,"-1929727401",NA,NA,NA
"8472","Osmia rutila",38.669666,-9.236557,"Megachilidae",2019,4,28,"Luís Lourenço",NA,NA,NA
"8473","Anthidium manicatum",41.290214,-8.652304,"Megachilidae",2019,5,22,"Hugo Gaspar",NA,NA,NA
"8474","Rhodanthidium sticticum",37.096325,-8.180467,"Megachilidae",2019,5,22,"sylvester_k",NA,NA,NA
"8476","Anthidium oblongatum",38.461442,-9.056937,"Megachilidae",2019,6,15,"Pedro Beja",NA,NA,NA
"8477","Anthidium manicatum",41.155209,-7.798125,"Megachilidae",2019,6,25,"Carol Oeller",NA,NA,NA
"8478","Anthidium manicatum",41.155209,-7.798125,"Megachilidae",2019,6,25,"Carol Oeller",NA,NA,NA
"8479","Anthidium florentinum",41.44253,-8.291786,"Megachilidae",2019,6,15,"daniel_ferreira",NA,NA,NA
"8480","Megachile melanopyga",38.646392,-9.186793,"Megachilidae",2019,7,11,"Luís Lourenço",NA,NA,NA
"8481","Anthidium florentinum",39.941387,-8.188889,"Megachilidae",2019,7,31,"anasacuta",NA,NA,NA
"8482","Anthidium florentinum",38.664342,-9.169227,"Megachilidae",2019,8,7,"Luís Lourenço",NA,NA,NA
"8483","Megachile versicolor",38.664853,-9.169356,"Megachilidae",2019,8,7,"Luís Lourenço",NA,NA,NA
"8484","Anthidium florentinum",38.626695,-7.569453,"Megachilidae",2019,8,9,"Rui Saraiva",NA,NA,NA
"8485","Anthidium florentinum",38.683754,-9.160047,"Megachilidae",2019,8,17,"Luís Lourenço",NA,NA,NA
"8489","Anthidium florentinum",38.648438,-9.059882,"Megachilidae",2019,8,26,"Luís Lourenço",NA,NA,NA
"8497","Anthidium florentinum",38.683859,-9.159853,"Megachilidae",2019,8,17,"Luís Lourenço",NA,NA,NA
"8500","Anthidium manicatum",40.599632,-8.543379,"Megachilidae",2019,10,7,"Hugo Gaspar",NA,NA,NA
"8501","Rhodanthidium sticticum",37.180968,-7.963397,"Megachilidae",2018,4,18,"Valter Jacinto",NA,NA,NA
"8502","Rhodanthidium sticticum",37.094297,-7.894877,"Megachilidae",2018,5,14,"Valter Jacinto",NA,NA,NA
"8505","Lithurgus tibialis",37.289794,-7.546013,"Megachilidae",2018,8,28,"Valter Jacinto",NA,NA,NA
"8508","Rhodanthidium sticticum",39.941849,-8.582017,"Megachilidae",2017,4,29,"Hugo Gaspar",NA,NA,NA
"8512","Stelis signata",37.293549,-7.547736,"Megachilidae",2016,7,31,"Valter Jacinto",NA,NA,NA
"8514","Heriades crenulatus",37.189213,-8.438217,"Megachilidae",2014,7,19,"David W. Baldock","David W. Baldock","FEMALE",NA
"8515","Osmia rutila",37.030616,-8.034632,"Megachilidae",2013,4,26,"Valter Jacinto",NA,NA,NA
"8516","Lithurgus tibialis",41.446469,-6.55622,"Megachilidae",2013,7,18,"Pedro Beja",NA,NA,NA
"8518","Rhodanthidium sticticum",37.098728,-8.347844,"Megachilidae",2012,4,15,"David W. Baldock","David W. Baldock","MALE",NA
"8519","Osmia tricornis",37.289964,-7.550225,"Megachilidae",2011,4,5,"Valter Jacinto",NA,NA,NA
"8520","Heriades rubicolus",37.189213,-8.438217,"Megachilidae",2011,7,12,"David W. Baldock","David W. Baldock","FEMALE",NA
"8531","Rhodanthidium sticticum",37.014637,-8.929138,"Megachilidae",2010,4,9,"Valter Jacinto",NA,NA,NA
"8532","Hoplitis marchali",39.503094,-8.095583,"Megachilidae",2009,5,14,"Frank Pennekamp | Patrícia Garcia Pereira","G. Le Geoff","FEMALE",NA
"8533","Osmia caerulescens",39.771741,-8.269545,"Megachilidae",2009,6,20,"Frank Pennekamp | Patrícia Garcia Pereira","D. W. Baldock","MALE",NA
"8534","Osmia signata",37.129586,-8.299625,"Megachilidae",2009,7,15,"David W. Baldock","David W. Baldock","FEMALE",NA
"8535","Osmia versicolor",37.129586,-8.299625,"Megachilidae",2005,4,20,"David W. Baldock","David W. Baldock","FEMALE",NA
"8619","Osmia andrenoides",37.129586,-8.299625,"Megachilidae",2004,4,28,"David W. Baldock","David W. Baldock","MALE",NA
"8620","Coelioxys brevis",37.167,-8.25,"Megachilidae",1997,4,8,"P. Hartmann","Christian Schmid-Egger",NA,NA
"8621","Hoplitis adunca",39.639631,-8.673147,"Megachilidae",1986,6,8,"Pedro Mendoça","David W. Baldock","FEMALE",NA
"8622","Hoplitis adunca",39.639631,-8.673147,"Megachilidae",1986,6,8,"Pedro Mendoça","David W. Baldock","FEMALE",NA
"8623","Hoplitis adunca",39.639631,-8.673147,"Megachilidae",1986,6,8,"Pedro Mendoça","Luis Filipe Lopes",NA,NA
"8624","Hoplitis adunca",39.639631,-8.673147,"Megachilidae",1986,6,8,"Pedro Mendoça","Luis Filipe Lopes",NA,NA
"8625","Hoplitis adunca",39.639631,-8.673147,"Megachilidae",1986,6,8,"Pedro Mendoça","Luis Filipe Lopes",NA,NA
"8626","Coelioxys conoidea",40.459186,-7.647755,"Megachilidae",1986,7,26,"António de Mendoça","David W. Baldock","FEMALE",NA
"8627","Megachile lagopoda",40.459186,-7.647755,"Megachilidae",1986,7,25,"Francisco Mendoça","David Baldock","FEMALE",NA
"8628","Megachile lagopoda",40.459186,-7.647755,"Megachilidae",1986,7,22,"Nuno Mendoça","David W. Baldock","FEMALE",NA
"8629","Megachile maritima",40.459186,-7.647755,"Megachilidae",1986,7,26,"António Mendoça","Luis Filipe Lopes",NA,NA
"8630","Anthidium manicatum",40.459186,-7.647755,"Megachilidae",1986,7,22,"Nuno Mendoça","David W. Baldock","FEMALE",NA
"8631","Megachile maritima",40.459186,-7.647755,"Megachilidae",1986,7,24,"Francisco de Mendoça","Luis Filipe Lopes",NA,NA
"8634","Osmia rufohirta",39.154891,-9.115119,"Megachilidae",1985,5,8,"Nuno Mendoça","David W. Baldock","MALE",NA
"8635","Megachile pilidens",38.757139,-9.144333,"Megachilidae",1985,5,30,"Miguel S. e Melo de Mendoça","Luis Filipe Lopes",NA,NA
"8636","Osmia rufohirta",39.154891,-9.115119,"Megachilidae",1985,5,8,"Nuno Mendoça","David W. Baldock","MALE",NA
"8638","Anthidium oblongatum",37.31775,-8.55529,"Megachilidae",1981,8,16,"unknown",NA,NA,NA
"8641","Anthidium manicatum",40.459186,-7.647755,"Megachilidae",1979,7,17,"Nuno Mendoça","David W. Baldock","FEMALE",NA
"8643","Megachile apicalis",39.083138,-8.147872,"Megachilidae",1978,10,1,"Nuno Mendoça","David W. Baldock","FEMALE",NA
