"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..GPS;.~10km)","Year","month","day","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","Notes.and.queries.(2)"
"Lasioglossum","lativentre",NA,"Spain","Asturias","Pañeda Nueva",43.425936,-5.71511,"0,1 km",2015,5,8,NA,NA,1,0,0,0,NA,NA,"C-583","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","La Ría",43.516418,-5.379757,"0,1 km",2015,5,13,NA,NA,1,0,0,0,NA,NA,"C-63","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","La Lloraza",43.528812,-5.44904,"0,1 km",2016,5,23,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-198","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","La Lloraza",43.528812,-5.44904,"0,1 km",2016,5,23,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-200","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,6,13,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-495","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-923","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,4,13,NA,NA,1,0,0,0,NA,NA,"G-60","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,5,20,NA,NA,1,0,0,0,NA,"Erodium moschatum","G-76","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,5,20,NA,NA,1,0,0,0,NA,NA,"G-96","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","La Rasa",43.514807,-5.347964,"0,1 km",2015,6,4,NA,NA,1,0,0,0,NA,"Erodium moschatum","K-473","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","La Espuncia",43.491797,-5.419347,"0,1 km",2016,6,28,NA,NA,1,0,0,0,NA,NA,"POST-244","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","La Ría",43.516418,-5.379757,"0,1 km",2016,6,20,NA,NA,1,0,0,0,NA,NA,"POST-311","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","Noreña",43.402281,-5.716353,"0,1 km",2016,4,25,NA,NA,1,0,0,0,NA,NA,"PRE-1150","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2016,4,18,NA,NA,1,0,0,0,NA,NA,"PRE-842","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","Quintana",43.454017,-5.628486,"0,1 km",2016,4,11,NA,NA,1,0,0,0,NA,NA,"PRE-887","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lativentre",NA,"Spain","Asturias","Caldones",43.492067,-5.631048,"0,1 km",2016,4,11,NA,NA,1,0,0,0,NA,NA,"PRE-915","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucopus",NA,"Spain","Asturias","Ceyanes",43.452423,-5.386444,"0,1 km",2016,6,6,NA,"A.Núñez",1,0,0,0,NA,NA,"16-1069","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Asturias","Ceyanes",43.452423,-5.386444,"0,1 km",2016,6,6,NA,"A.Núñez",1,0,0,0,NA,"Knautia arvensis","16-52","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","leucopus",NA,"Spain","Asturias","La Lloraza",43.528812,-5.44904,"0,1 km",2018,9,13,"A.Nuñez","A.Núñez",0,1,0,0,NA,NA,"EC18-30","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Asturias","La Camocha",43.490044,-5.668344,"0,1 km",2016,6,20,NA,"A.Núñez",1,0,0,0,NA,NA,"POST-276","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2016,6,22,"A.Nuñez",NA,0,0,0,1,NA,NA,"EC-788","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,7,11,"A.Nuñez","A.Núñez",0,1,0,0,NA,NA,"EC17-375","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,8,14,"A.Nuñez","A.Núñez",0,1,0,0,NA,NA,"EC17-565","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2017,8,11,"A.Nuñez","A.Núñez",1,0,0,0,NA,NA,"EC17-628","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2017,8,11,"A.Nuñez","A.Núñez",0,1,0,0,NA,NA,"EC17-639","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2017,8,11,"A.Nuñez","A.Núñez",0,1,0,0,NA,NA,"EC17-652","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Villaviciosa",43.477415,-5.441535,"0,1 km",2017,8,11,"A.Nuñez","A.Núñez",1,0,0,0,NA,NA,"EC17-654","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,1,0,0,NA,NA,"EC-928","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,1,0,0,NA,NA,"EC-936","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,1,0,0,NA,NA,"EC-938","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2016,7,14,"A.Nuñez","A.Núñez",1,0,0,0,NA,"Centaurea nigra","POST-216","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2018,9,14,"A.Nuñez","A.Núñez",0,1,0,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Not pinned and no code assigned",NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Cayao",43.454412,-5.410579,"0,1 km",2016,6,7,"D.Luna","F.J.Ortiz",1,0,0,0,NA,"Hypochaeris radicata","16-374","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Cayao",43.454412,-5.410579,"0,1 km",2016,6,7,"D.Luna","F.J.Ortiz",1,0,0,0,NA,"Hypochaeris radicata","16-376","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Cayao",43.454412,-5.410579,"0,1 km",2016,6,6,"A.Nuñez","F.J.Ortiz",0,0,0,1,NA,"Hypochaeris radicata","16-384","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Cayao",43.454412,-5.410579,"0,1 km",2016,6,6,"A.Nuñez","F.J.Ortiz",1,0,0,0,NA,"Hypochaeris radicata","16-385","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Ceyanes",43.452423,-5.386444,"0,1 km",2016,6,7,"A.Nuñez","F.J.Ortiz",1,0,0,0,NA,NA,"16-981","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Ceyanes",43.452423,-5.386444,"0,1 km",2016,6,7,NA,NA,1,0,0,0,NA,"Hypochaeris radicata","16-6","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2014,5,14,"M.Miñarro",NA,1,0,0,0,NA,NA,"14-307","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2014,5,14,"M.Miñarro",NA,1,0,0,0,NA,NA,"14-308","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Villaviciosa",43.474481,-5.443605,"0,1 km",2014,6,16,"M.Miñarro",NA,1,0,0,0,NA,"Bellis perennis","14-560","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2015,5,5,NA,NA,1,0,0,0,NA,"Hypochaeris radicata","15-289","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2015,5,7,NA,NA,1,0,0,0,NA,"Centaurea nigra","15-307","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Poreño",43.437171,-5.448616,"0,1 km",2016,6,7,NA,NA,1,0,0,0,NA,NA,"16-1151","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Quintana",43.454017,-5.628486,"0,1 km",2016,6,1,NA,NA,1,0,0,0,NA,NA,"16-1384","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2016,6,7,NA,NA,1,0,0,0,NA,"Hypochaeris radicata","16-313","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Quintana",43.454017,-5.628486,"0,1 km",2016,6,1,NA,NA,1,0,0,0,NA,"Centaurea nigra","16-408","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Tornón",43.503374,-5.40733,"0,1 km",2016,5,23,NA,NA,1,0,0,0,NA,NA,"16-847","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez",NA,1,0,0,0,NA,NA,"EC-974","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez",NA,0,1,0,0,NA,NA,"EC-996","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,7,28,NA,NA,1,0,0,0,NA,"Crepis sp.","G-254","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,7,28,NA,NA,1,0,0,0,NA,"Crepis sp.","G-255","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Venta de la salve",43.379986,-5.6491,"0,1 km",2016,6,20,NA,NA,1,0,0,0,NA,"Trifolium pratense","POST-103","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","La Rasa",43.514807,-5.347964,"0,1 km",2016,6,28,"A.Nuñez",NA,1,0,0,0,NA,"Hypochaeris radicata","POST-132","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","La Rasa",43.514807,-5.347964,"0,1 km",2016,6,28,NA,NA,1,0,0,0,NA,"Hypochaeris radicata","POST-133","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","La Espuncia",43.491797,-5.419347,"0,1 km",2016,7,14,NA,NA,1,0,0,0,NA,"Picris echioides","POST-151","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Ceyanes",43.452423,-5.386444,"0,1 km",2016,7,14,NA,NA,1,0,0,0,NA,"Centaurea nigra","POST-200","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","La Camocha",43.490044,-5.668344,"0,1 km",2016,7,14,NA,NA,0,1,0,0,NA,NA,"POST-291","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","leucozonium",NA,"Spain","Asturias","Cayao",43.454412,-5.410579,"0,1 km",2016,6,20,NA,NA,1,0,0,0,NA,"Hypochaeris radicata","POST-55","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","limbellum",NA,"Spain","Asturias","La Camocha",43.490044,-5.668344,"0,1 km",2016,6,1,"R.Martínez","F.J.Ortiz",1,0,0,0,NA,"Malus domestica","16-94","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","littorale",NA,"Spain","Asturias","Sorribes",43.479962,-5.445828,"0,1 km",2016,6,1,"M.Miñarro","F.J.Ortiz",1,0,0,0,NA,"Malus domestica","16-174","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","littorale",NA,"Spain","Asturias","Pañeda Nueva",43.425936,-5.71511,"0,1 km",2016,6,2,"D.Luna","F.J.Ortiz",1,0,0,0,NA,"Malus domestica","16-280","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","littorale",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2016,6,7,"M.Miñarro","F.J.Ortiz",1,0,0,0,NA,"Malus domestica","16-290","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","littorale",NA,"Spain","Asturias","Ceyanes",43.452423,-5.386444,"0,1 km",2016,4,25,"D.Luna","F.J.Ortiz",1,0,0,0,NA,NA,"PRE-775","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Lasioglossum","littorale",NA,"Spain","Asturias","Villaviciosa",43.474481,-5.443605,"0,1 km",2014,4,15,"M.Miñarro",NA,1,0,0,0,NA,"Bellis perennis","14-142","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","littorale",NA,"Spain","Asturias","Villaviciosa",43.474481,-5.443605,"0,1 km",2014,4,16,"M.Miñarro",NA,1,0,0,0,NA,"Brassica oleracea","14-144","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","littorale",NA,"Spain","Asturias","Camoca",43.451808,-5.482956,"0,1 km",2015,5,7,NA,NA,1,0,0,0,NA,NA,"C-218","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","littorale",NA,"Spain","Asturias","Pañeda Nueva",43.425936,-5.71511,"0,1 km",2016,6,21,NA,NA,1,0,0,0,NA,NA,"POST-534","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","littorale",NA,"Spain","Asturias","Collao",43.388955,-5.583157,"0,1 km",2016,6,27,NA,NA,1,0,0,0,NA,NA,"POST-901","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2015,6,7,NA,"A.Núñez",1,0,0,0,NA,"Bellis perennis","K-127","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2016,6,11,"D.Luna","A.Núñez",1,0,0,0,NA,"Brassica sp.","K16-206","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Forcinas",43.483535,-6.101761,"0,1 km",2015,6,2,NA,"A.Núñez",1,0,0,0,NA,"Bellis perennis","K-209","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Forcinas",43.483535,-6.101761,"0,1 km",2015,6,2,NA,"A.Núñez",1,0,0,0,NA,"Bellis perennis","K-211","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Forcinas",43.483535,-6.101761,"0,1 km",2015,6,2,NA,"A.Núñez",1,0,0,0,NA,"Bellis perennis","K-214","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Forcinas",43.483535,-6.101761,"0,1 km",2015,6,2,"M.Miñarro","A.Núñez",1,0,0,0,NA,"Bellis perennis","K-215","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2015,6,4,"R.Rosa","A.Núñez",1,0,0,0,NA,"Brassica sp.","K-31","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Villaviciosa",43.474481,-5.443605,"0,1 km",2013,8,20,"M.Miñarro","F.J.Ortiz",0,0,0,1,NA,"Brassica rapa","14-108","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","La Espuncia",43.491797,-5.419347,"0,1 km",2015,5,8,NA,"F.J.Ortiz",1,0,0,0,NA,"Bellis perennis","15-177","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2015,6,7,NA,"F.J.Ortiz",1,0,0,0,NA,"Taraxacum officinale","K-138","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2016,6,11,"D.Luna","F.J.Ortiz",1,0,0,0,NA,"Brassica sp.","K16-202","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2016,6,11,"D.Luna","F.J.Ortiz",1,0,0,0,NA,"Brassica sp.","K16-207","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2016,6,11,"D.Luna","F.J.Ortiz",1,0,0,0,NA,"Brassica sp.","K16-208","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2016,6,11,"D.Luna","F.J.Ortiz",1,0,0,0,NA,"Brassica sp.","K16-235","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Forcinas",43.483535,-6.101761,"0,1 km",2016,6,11,"M.Miñarro","F.J.Ortiz",1,0,0,0,NA,"Brassica sp.","K16-93","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Forcinas",43.483535,-6.101761,"0,1 km",2015,6,2,NA,"F.J.Ortiz",1,0,0,0,NA,"Bellis perennis","K-198","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Forcinas",43.483535,-6.101761,"0,1 km",2015,6,2,NA,"F.J.Ortiz",1,0,0,0,NA,"Brassica sp.","K-204","M. Miñarro & A. Núñez",NA,NA,NA
"Lasioglossum","lucidulum",NA,"Spain","Asturias","La Espuncia",43.491797,-5.419347,"0,1 km",2016,5,26,NA,NA,1,0,0,0,NA,"Lythrum junceum","16-575","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lucidulum",NA,"Spain","Asturias","La Camocha",43.490044,-5.668344,"0,1 km",2016,6,1,NA,NA,1,0,0,0,NA,"Malus domestica","16-93","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2016,6,11,NA,NA,1,0,0,0,NA,"Bellis perennis","K16-200","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2016,6,11,NA,NA,1,0,0,0,NA,"Brassica sp.","K16-209","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2016,6,11,NA,NA,1,0,0,0,NA,"Brassica sp.","K16-224","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2016,6,11,NA,NA,1,0,0,0,NA,"Brassica sp.","K16-236","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2016,6,11,NA,NA,0,1,0,0,NA,"Brassica sp.","K16-238","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Peñaullán",43.495229,-6.108252,"0,1 km",2016,6,11,NA,NA,1,0,0,0,NA,"Brassica sp.","K16-261","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Lasioglossum","lucidulum",NA,"Spain","Asturias","Peñaullán",43.495229,-6.108252,"0,1 km",2016,6,11,NA,NA,1,0,0,0,NA,"Brassica sp.","K16-275","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
