"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..Collection.place.within.<XX.radius.of.the.provided.coordinate..For.example:.<10m;.<100m;.<1km;.<10km)","Year","Month","day","Start.date","End.Date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Authors.to.give.credit","Authors.to.give.credit","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Hylaeus","clypearis ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Daucus carota","SB-3206","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Hylaeus","gredleri ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","B. Tomozii ",0,1,0,0,"10.1111/1365-2745.13424","Daucus carota","SB-3195","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Hylaeus"," rubicola ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"D. Alomar","B. Tomozii ",0,1,0,0,"10.1111/1365-2745.13424","Rubus ulmifolius","SB-3208","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Ceylalictus","variegatus ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Foeniculum vulgare","SB-3220","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Halictus","fulvipes ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3226","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Halictus","fulvipes ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Centaurea aspera","SB-3227","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Lasioglossum","callizonium ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"D. Alomar","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3275","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Lasioglossum","callizonium ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3276","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Lasioglossum","callizonium ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3277","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Lasioglossum"," punctatissimum ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Potentilla reptans","SB-3287","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Halictus","gemmeus ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Daucus carota","SB-3295","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Heriades","rubicola ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3344","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Heriades","rubicola ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3345","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Heriades","rubicola ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,17,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Blackstonia perfoliata","SB-3346","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Ceratina","dallatorreana ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3138","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Ceratina","dallatorreana ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3139","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Ceratina","dallatorreana ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3140","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Ceratina","dallatorreana ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3141","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Ceratina","dallatorreana ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3142","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Ceratina","dallatorreana ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3143","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Hylaeus","clypearis ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Daucus carota","SB-3207","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Ceylalictus","variegatus ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Foeniculum vulgare","SB-3219","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Ceylalictus","variegatus ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Foeniculum vulgare","SB-3221","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Halictus","scabiosae ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Convolvulus arvensis","SB-3234","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Lasioglossum","callizonium ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Verbena officinalis","SB-3278","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Lasioglossum","callizonium ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3279","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Lasioglossum","callizonium ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Centaurea aspera","SB-3280","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Heriades","rubicola ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Verbena officinalis","SB-3347","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Heriades","rubicola ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Sonchus","SB-3348","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Heriades","rubicola ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Cichorium intybus","SB-3349","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Heriades","rubicola ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1111/1365-2745.13424","Scabiosa atropurpurea","SB-3350","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Megachile","apicalis ",NA,"Spain","Balearic Islands","Son Bosc",39.773202,3.129261,NA,2017,7,25,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1111/1365-2745.13424","Centaurea aspera","SB-3405","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Eucera  ","nigrilabris",NA,"Spain","Balearic Islands","Son Negre",39.4508611,3.094555,NA,2015,3,9,NA,NA,"D. Alomar","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.004",NA,"AL-0024","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Eucera ","nigrilabris",NA,"Spain","Balearic Islands","Son Negre",39.4508611,3.094555,NA,2015,3,9,NA,NA,"D. Alomar","D. Baldock",1,0,0,0,"10.1016/j.agee.2018.05.005",NA,"AL-0025","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Eucera  ","oraniensis ",NA,"Spain","Balearic Islands","Son Negre",39.4508611,3.094555,NA,2015,3,9,NA,NA,"D. Alomar","Risch",0,1,0,0,"10.1016/j.agee.2018.05.006",NA,"AL-0061","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora  ","plumipes ",NA,"Spain","Balearic Islands","Son Negre",39.4508611,3.094555,NA,2015,3,9,NA,NA,"D. Alomar","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.007",NA,"AL-0039","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora ","plumipes ",NA,"Spain","Balearic Islands","Son Negre",39.4508611,3.094555,NA,2015,3,9,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","D. Baldock",0,1,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0040","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora ","plumipes ",NA,"Spain","Balearic Islands","Son Negre",39.4508611,3.094555,NA,2015,3,13,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0042","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora ","plumipes ",NA,"Spain","Balearic Islands","Sa Canova",39.74625,3.016777,NA,2015,3,11,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0041","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora ","subterranea",NA,"Spain","Balearic Islands","Sa Canova",39.74625,3.016777,NA,2015,3,11,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","D. Baldock",1,0,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0036","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Eucera","nigrilabris",NA,"Spain","Balearic Islands","Sa Fotja",39.706305,3.085861,NA,2015,3,2,NA,NA,"Marcos","D. Baldock",0,1,0,0,"10.1016/j.agee.2018.05.008",NA,"AL-0023","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora ","subterranea",NA,"Spain","Balearic Islands","Sa Fotja",39.706305,3.085861,NA,2015,2,16,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0027","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Xylocopa","violacea",NA,"Spain","Balearic Islands","Sa Fotja",39.706305,3.085861,NA,2015,2,20,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0046","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Eucera","oraniensis ",NA,"Spain","Balearic Islands","s' Indioteria",39.616916,2.677666,NA,2015,3,6,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","Risch",0,1,0,0,"10.1016/j.agee.2018.05.008",NA,"AL-0062","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Eucera","oraniensis ",NA,"Spain","Balearic Islands","s' Indioteria",39.616916,2.677666,NA,2015,3,10,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1016/j.agee.2018.05.008","Chrysanthemum","AL-0026","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Andrena","flavipes ",NA,"Spain","Balearic Islands","s' Indioteria",39.616916,2.677666,NA,2015,3,10,NA,NA,"D. Alomar","D. Baldock",1,0,0,0,"10.1016/j.agee.2018.05.008","Chrysanthemum","AL-0045","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Lasioglossum","malachurum",NA,"Spain","Balearic Islands","s' Indioteria",39.616916,2.677666,NA,2015,3,12,NA,NA,"unknown","D. Baldock",1,0,0,0,"10.1016/j.agee.2018.05.008",NA,"AL-0022","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Nomada","concolor",NA,"Spain","Balearic Islands","s' Indioteria",39.616916,2.677666,NA,2015,3,12,NA,NA,"D. Alomar","M. Schwarz",1,0,0,0,"10.1016/j.agee.2018.05.008",NA,"AL-0048","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Lasioglossum ","malachurum",NA,"Spain","Balearic Islands","Ses Cabanasses",39.679666,3.228222,NA,2015,2,20,NA,NA,"unknown","D. Baldock",1,0,0,0,"10.1016/j.agee.2018.05.008","Oxalis pes-caprae","AL-0021","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","subterranea",NA,"Spain","Balearic Islands","Ses Cabanasses",39.679666,3.228222,NA,2015,2,20,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","D. Baldock",0,1,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0028","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","subterranea",NA,"Spain","Balearic Islands","s' Hospitalet",39.490944,3.25575,NA,2015,2,23,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0029","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","subterranea",NA,"Spain","Balearic Islands","s' Hospitalet",39.490944,3.25575,NA,2015,2,23,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0032","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","subterranea",NA,"Spain","Balearic Islands","s' Hospitalet",39.490944,3.25575,NA,2015,2,23,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0033","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Apis ","mellifera",NA,"Spain","Balearic Islands","s' Hospitalet",39.490944,3.25575,NA,2015,2,23,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",0,0,1,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0047","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","subterranea",NA,"Spain","Balearic Islands","s' Hospitalet",39.490944,3.25575,NA,2015,3,2,NA,NA,"Marcos","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.008",NA,"AL-0030","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","subterranea",NA,"Spain","Balearic Islands","s' Hospitalet",39.490944,3.25575,NA,2015,3,2,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0035","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Lasioglossum","malachurum",NA,"Spain","Balearic Islands","Son Blai",39.622972,2.647333,NA,2015,2,19,NA,NA,"unknown","D. Baldock",1,0,0,0,"10.1016/j.agee.2018.05.008","Chrysanthemum","AL-0020","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Eucera","oraniensis ",NA,"Spain","Balearic Islands","Sa Cabaneta",39.631444,2.747222,NA,2015,2,3,NA,NA,"D. Alomar","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1016/j.agee.2018.05.008",NA,"AL-0063","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","subterranea",NA,"Spain","Balearic Islands","Cap d'en Canals",39.433833,2.946777,NA,2015,3,13,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0031","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","subterranea",NA,"Spain","Balearic Islands","Cap d'en Canals",39.433833,2.946777,NA,2015,3,13,NA,NA,"A. Lázaro","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1016/j.agee.2018.05.008","Diplotaxis","AL-0037","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","plumipes ",NA,"Spain","Balearic Islands","Cap d'en Canals",39.433833,2.946777,NA,2015,3,13,NA,NA,"D. Alomar","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.008","Diplotaxis","AL-0043","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Andrena","minutula ",NA,"Spain","Balearic Islands","Son Pons de la Terra",39.616138,2.646805,NA,2015,3,3,NA,NA,"D. Alomar","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1016/j.agee.2018.05.008","Calendula","AL-0044","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","subterranea",NA,"Spain","Balearic Islands","Son Vives de Baix",39.619027,3.312722,NA,2015,3,2,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",1,0,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0034","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","plumipes ",NA,"Spain","Balearic Islands","Son Vives de Baix",39.619027,3.312722,NA,2015,3,9,NA,NA,"M. A. González-Estévez (M. A. G. Estvz)","M. A. González-Estévez (M. A. G. Estvz)",0,1,0,0,"10.1016/j.agee.2018.05.008","Prunus dulcis","AL-0038","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Anthophora","subterranea",NA,"Spain","Balearic Islands","Son Negre",39.4508611,3.094555,NA,2016,2,21,NA,NA,"D. Alomar","D. Baldock",0,1,0,0,"10.1016/j.agee.2018.05.008","Oxalis pes-caprae","AL-0059","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
"Eucera","oraniensis ",NA,"Spain","Balearic Islands","Cap d'en Canals",39.433833,2.946777,NA,2016,3,17,NA,NA,"A. Lázaro","D. Baldock",1,0,0,0,"10.1016/j.agee.2018.05.008",NA,"AL-0058","Amparo Lázaro","Miguel A. González-Estévez","David Alomar","Anna Traveset",NA,NA
